,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
13-01-2023 14:29:13,Major Mischief,1.2,RaceType.TROT_RACE,Albion Park 3,AUS,32019252,8.0,4287,8.0,7.466666666666667
