,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
21-01-2023 18:59:15,Call Me Marley,1.0,RaceType.GREYHOUND_RACE,The Meadows 5,AUS,32042372,10.0,3593,9.478260869565217
