,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
16-01-2023 12:57:55,Dixie Zambora,2.15,RaceType.GREYHOUND_RACE,Ipswich 7,AUS,32030358,4.6,357,4.359574468085106
