,Horse,Type,Venue,Location,Price,Volume,Last Price,Midpoint Price
16-12-2022_12:16:38,Little Nosey,RaceType.GREYHOUND_RACE,Addington 12,AUS,5.5,3014,6.0,5.235460992907802
