,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
07-01-2023 11:55:24,Wineglass Bay,RaceType.HORSE_RACE,Rosehill 2,AUS,32001910,5.5,207528,6.0,5.353768844221106
