,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
14-01-2023 14:15:40,Super Bright,1.7,RaceType.HORSE_RACE,Rosehill 6,AUS,32018962,6.0,269645,4.181132075471698
