,Horse,Type,Venue,Location,Price,Volume,Last Price,Midpoint Price
04-01-2023_10:56:06,Chilli On Ice,RaceType.GREYHOUND_RACE,Gawler 2,AUS,8.5,3804,9.0,8.597142857142856
