,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
11-01-2023 19:42:36,Lara Tiara,1.5,RaceType.TROT_RACE,Bathurst 6,AUS,32014045,6.5,10353,7.0,5.941304347826087
