,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
07-01-2023 19:21:20,On Advice,RaceType.TROT_RACE,Menangle 5,AUS,32003982,10.0,10636,9.0,9.213333333333333
