,Horse,Type,Venue,Location,Price,Volume,Last Price,Midpoint Price
04-01-2023_10:00:30,Big Time Brynley,RaceType.GREYHOUND_RACE,Manawatu 4,AUS,1.8,533,1.85,1.7341721854304635
