,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
10-01-2023 21:31:11,Sheza Tigeress,RaceType.TROT_RACE,Tamworth 9,AUS,32011400,10.0,2697,11.0,9.085106382978724
