,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
13-01-2023 19:33:03,Watch Me Ney Ney,1.0,RaceType.HORSE_RACE,Esperance 7,AUS,32016856,10.0,40706,9.3
