,Horse,Amount,Type,Venue,Location,Event ID,3.2,Volume,Midpoint Price
16-01-2023 13:17:55,Slingshot Sudoku,2.95,RaceType.GREYHOUND_RACE,Ballarat 10,AUS,32030720,3.4,2739,3.2266666666666666
