,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
13-01-2023 09:28:57,Last Minute Mario,1.0,RaceType.HORSE_RACE,Penn National 2,USA,32020803,10.0,28646,11.0,9.233333333333334
