,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
15-01-2023 20:55:40,Eagle Uno,1.0,RaceType.TROT_RACE,Tamworth 9,AUS,32024617,10.0,196,9.272727272727272
