,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
22-01-2023 12:58:52,Teddy James,4.35,RaceType.GREYHOUND_RACE,Capalaba 5,AUS,32045355,2.3,772,2.1834285714285717
