,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
10-01-2023 18:49:47,Grannys Poor,RaceType.GREYHOUND_RACE,Warragul 4,AUS,32013864,7.5,16984,7.0,6.957505773672056
