,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
13-01-2023 15:22:16,Tintookie,3.3,RaceType.HORSE_RACE,Gosford 3,AUS,32018996,3.0,127821,3.1,2.5641643059490082
