,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
22-01-2023 14:17:48,Stella Simone,1.65,RaceType.HORSE_RACE,Wyong 5,AUS,32042314,6.0,5511,5.630379746835443
