,Horse,Type,Venue,Location,Price,Volume,Last Price,Midpoint Price
16-12-2022_10:36:33,Dried Pepper,RaceType.HORSE_RACE,Delta Downs 5,USA,3.0,1380,2.9,2.9754545454545456
