,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
13-01-2023 15:33:12,Terroroan,1.8,RaceType.TROT_RACE,Charlton 7,AUS,32019239,5.5,4563,6.0,5.070588235294117
