,Horse,Amount,Type,Venue,Location,Event ID,6.5,Volume,Midpoint Price
16-01-2023 19:02:57,Dolly Quokka,1.35,RaceType.GREYHOUND_RACE,Angle Park 6,AUS,32030493,6.5,623,6.9750000000000005
