,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
13-01-2023 15:44:56,Diego Delgado,1.0,RaceType.TROT_RACE,Albion Park 5,AUS,32019252,10.0,4883,11.0,9.399999999999999
