,Horse,Type,Venue,Location,Price,Volume,Last Price,Midpoint Price
14-12-2022_14:39:35,Shuffle Dancer,RaceType.HORSE_RACE,Sandown 1,AUS,8.0,217657,8.5,7.754773869346733
