,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
13-01-2023 11:27:54,All Ford,1.2,RaceType.GREYHOUND_RACE,Townsville 3,AUS,32021581,8.0,933,7.5,7.18
