,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
10-01-2023 14:13:32,Parallel,RaceType.TROT_RACE,Menangle 3,AUS,32011354,2.1,13320,2.15,1.9194029850746268
