,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
12-01-2023 18:34:42,Shaime,3.6,RaceType.HORSE_RACE,Pakenham 5,AUS,32016145,2.8,13057,2.8,2.6271604938271604
