,Horse,Amount,Type,Venue,Location,Event ID,Price,Volume,Midpoint Price
16-01-2023 13:37:52,Hillbilly Joker,1.8,RaceType.GREYHOUND_RACE,Ballarat 12,AUS,32030720,5.5,292,5.066666666666666
