,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
08-01-2023 11:15:13,Jungle Beast,RaceType.HORSE_RACE,Charles Town 4,USA,32007865,1.9,201,1.75,1.5
