,Horse,Type,Venue,Location,Event ID,Price,Volume,Last Price,Midpoint Price
11-01-2023 11:56:41,Has The Look,RaceType.HORSE_RACE,Devonport 2,AUS,32013902,5.5,7612,5.5,5.1571428571428575
