,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:48:07.322833,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 5.057142857142857)","(5.0, 7.2, 6.5)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:09.021202,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:10.715911,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:12.436906,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:13.916686,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:15.818806,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:17.809692,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:19.333867,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:20.855636,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:22.358958,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:23.919034,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:25.409356,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:26.961316,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:28.421264,"(3.9, 7.0, 6.057142857142857)","(4.2, 6.4, 5.95)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:29.789066,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:31.159928,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:32.920142,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:34.449065,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:36.043117,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:37.598445,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:38.989953,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:40.487783,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:41.891366,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:43.197859,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:44.581917,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:46.313527,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:47.569326,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:48.788036,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.8, 4.927272727272727)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:50.025264,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:51.330516,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:52.894353,"(3.9, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:54.278612,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:55.649178,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:57.198136,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:48:58.829800,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:00.180243,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:01.539087,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:02.741641,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:03.935202,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:05.312197,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:06.629275,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:08.047263,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:09.353389,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.7, 4.966666666666667)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:10.718632,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:12.079506,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:13.408146,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:14.813269,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:16.292827,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:17.661989,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:18.978651,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:20.254616,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:21.503552,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:23.095063,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:24.716294,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:26.279501,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:27.864007,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:29.222646,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:30.578048,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:31.965061,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:33.349733,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.8999999999999995)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:34.718294,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.6, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:36.012337,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:37.348988,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.4, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:38.665778,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:40.055498,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:41.423507,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:42.848389,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:44.187555,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:45.534146,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:46.827088,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:48.179242,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:49.595862,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:49:50.983096,"(4.0, 7.0, 6.057142857142857)","(4.2, 5.5, 4.9375)","(5.0, 7.0, 6.24)","(10.0, 16.5, 11.25)","(3.5, 99999, 99990)","(21.0, 46.0, 29.333333333333336)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 16.0)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
