,Jemeldi,Billionair Baby,Hard To Say,Roll Up,Busting,Cripps Tonite,Corfe Castle,Junqueira,Shaquila,Wowits Willywonka,Alert State,Mishani Persuasion
07-01-2023 14:55:23.968124,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.683673469387756)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.801443298969072)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:25.577843,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.683673469387756)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.801443298969072)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:27.190016,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.683673469387756)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.801443298969072)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:28.787792,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.683673469387756)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.801443298969072)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:30.219627,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.683673469387756)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.801443298969072)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:31.732186,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.652542372881356)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.813246753246753)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:33.204579,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.62037037037037)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.813246753246753)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:34.776230,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.786144578313253)","(21.0, 36.0, 34.883720930232556)","(3.8, 4.4, 4.350671140939597)","(14.0, 17.0, 16.62037037037037)","(8.0, 9.2, 9.167567567567566)","(2.35, 2.82, 2.813246753246753)","(17.0, 22.0, 21.454545454545453)","(61.0, 80.0, 75.16129032258064)","(51.0, 100.0, 95.83333333333334)","(91.0, 220.0, 200.0)"
07-01-2023 14:55:36.327596,"(31.0, 55.0, 49.473684210526315)","(18.0, 29.0, 27.85185185185185)","(9.0, 11.0, 10.99)","(21.0, 36.0, 36.8)","(3.8, 4.4, 4.433128834355829)","(14.0, 17.0, 17.071428571428573)","(8.0, 9.2, 9.375)","(2.35, 2.82, 2.7275675675675677)","(17.0, 22.0, 21.54054054054054)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 94.6875)","(91.0, 220.0, 213.33333333333334)"
07-01-2023 14:55:38.026306,"(31.0, 55.0, 51.5)","(18.0, 29.0, 28.4375)","(9.0, 11.0, 10.990825688073395)","(21.0, 38.0, 37.5)","(3.8, 4.5, 4.440437158469946)","(14.0, 17.5, 17.125)","(8.0, 9.4, 9.44406779661017)","(2.35, 2.74, 2.7382857142857144)","(17.0, 22.0, 21.556521739130435)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 96.38888888888889)","(91.0, 240.0, 213.33333333333334)"
07-01-2023 14:55:39.681579,"(31.0, 55.0, 51.9375)","(18.0, 29.0, 28.4375)","(9.0, 11.0, 10.990825688073395)","(21.0, 38.0, 40.0)","(3.8, 4.5, 4.444848484848485)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.44406779661017)","(2.35, 2.76, 2.7437037037037038)","(17.0, 22.0, 21.556521739130435)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 96.38888888888889)","(91.0, 240.0, 213.33333333333334)"
07-01-2023 14:55:41.417588,"(31.0, 55.0, 51.18181818181818)","(18.0, 29.0, 28.4375)","(9.0, 11.0, 10.990825688073395)","(21.0, 42.0, 38.8235294117647)","(3.8, 4.5, 4.445679012345679)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.44406779661017)","(2.35, 2.76, 2.743132530120482)","(17.0, 22.0, 21.52777777777778)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 93.66666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:42.976776,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.4375)","(9.0, 11.0, 10.990825688073395)","(21.0, 42.0, 38.8235294117647)","(3.8, 4.5, 4.445679012345679)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.76, 2.743132530120482)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 93.66666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:44.683023,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.4375)","(9.0, 11.0, 10.993288590604028)","(21.0, 42.0, 38.8235294117647)","(3.8, 4.5, 4.445679012345679)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.76, 2.743132530120482)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 93.66666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:46.171933,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.0, 10.993288590604028)","(21.0, 42.0, 38.8235294117647)","(3.8, 4.5, 4.445679012345679)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.76, 2.743132530120482)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 93.66666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:47.765495,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.0, 10.993288590604028)","(21.0, 42.0, 38.8235294117647)","(3.8, 4.5, 4.445679012345679)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.76, 2.743132530120482)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 93.66666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:49.334662,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.0, 11.217647058823529)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.445679012345679)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.76, 2.743132530120482)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 88.125)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:50.817920,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.19032258064516)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.76, 2.7365517241379314)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 88.125)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:52.187558,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.19032258064516)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.74, 2.7365517241379314)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:53.743209,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.19032258064516)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.74, 2.7392805755395684)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:55.067831,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.74, 2.7392805755395684)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:56.282437,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.74, 2.7392805755395684)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:57.542375,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.347945205479451)","(2.35, 2.74, 2.7392805755395684)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:55:58.967042,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.40377358490566)","(2.35, 2.74, 2.734331550802139)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:00.519042,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.40377358490566)","(2.35, 2.74, 2.7323076923076925)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:01.960992,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.40377358490566)","(2.35, 2.74, 2.7323076923076925)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:03.398183,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.40377358490566)","(2.35, 2.74, 2.7323076923076925)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:04.772724,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.40377358490566)","(2.35, 2.74, 2.7323076923076925)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 95.41666666666667)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:06.149711,"(31.0, 55.0, 52.2)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.435294117647059)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.40377358490566)","(2.35, 2.74, 2.7323076923076925)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 92.5)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:07.604954,"(31.0, 55.0, 51.18181818181818)","(19.0, 29.0, 28.36842105263158)","(9.0, 11.5, 11.175675675675675)","(21.0, 42.0, 39.54545454545455)","(3.8, 4.5, 4.375)","(14.0, 17.5, 17.125)","(8.0, 9.6, 9.457142857142857)","(2.35, 2.74, 2.733248407643312)","(17.0, 22.0, 21.514285714285716)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 92.5)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:09.025568,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.47826086956522)","(9.0, 11.5, 11.071428571428571)","(21.0, 42.0, 39.84)","(3.8, 4.4, 4.383216783216784)","(14.0, 17.5, 17.17391304347826)","(8.0, 9.6, 9.488888888888889)","(2.35, 2.74, 2.7329255319148937)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 90.37735849056604)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:10.566444,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.47826086956522)","(9.0, 11.5, 11.071428571428571)","(21.0, 42.0, 39.84)","(3.8, 4.4, 4.383216783216784)","(14.0, 17.5, 17.17391304347826)","(8.0, 9.6, 9.488888888888889)","(2.35, 2.74, 2.7329255319148937)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 90.37735849056604)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:11.950564,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.454545454545453)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.4, 4.381395348837209)","(14.0, 17.5, 17.17391304347826)","(8.0, 9.6, 9.488888888888889)","(2.35, 2.74, 2.7329255319148937)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 78.33333333333333)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:13.372834,"(31.0, 55.0, 51.76923076923077)","(19.0, 29.0, 28.454545454545453)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.4, 4.379310344827586)","(14.0, 17.5, 17.17391304347826)","(8.0, 9.6, 9.488888888888889)","(2.35, 2.74, 2.7329255319148937)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 77.29508196721312)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:14.761715,"(31.0, 55.0, 51.76923076923077)","(19.0, 29.0, 28.454545454545453)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.4, 4.402222222222222)","(14.0, 17.5, 17.17391304347826)","(8.0, 9.6, 9.488888888888889)","(2.35, 2.74, 2.7329255319148937)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 77.29508196721312)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:16.201056,"(31.0, 55.0, 51.76923076923077)","(19.0, 29.0, 28.454545454545453)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.5, 4.402222222222222)","(14.0, 17.5, 17.186046511627907)","(8.0, 9.6, 9.257777777777777)","(2.35, 2.74, 2.7347720364741646)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 110.0, 80.88235294117646)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:17.543874,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.526315789473685)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.5, 4.402222222222222)","(14.0, 17.5, 17.186046511627907)","(8.0, 9.4, 9.257777777777777)","(2.35, 2.74, 2.7347720364741646)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.88235294117646)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:18.921058,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.526315789473685)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.5, 4.425106382978723)","(14.0, 17.5, 17.186046511627907)","(8.0, 9.4, 8.945945945945946)","(2.35, 2.74, 2.7347720364741646)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:20.461649,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.526315789473685)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.5, 4.425106382978723)","(14.0, 17.5, 17.186046511627907)","(8.0, 9.0, 8.945945945945946)","(2.35, 2.74, 2.7347720364741646)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:21.943998,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.526315789473685)","(9.0, 11.5, 11.053333333333333)","(21.0, 42.0, 39.84)","(3.8, 4.5, 4.425106382978723)","(14.0, 17.5, 17.186046511627907)","(8.0, 9.0, 8.945945945945946)","(2.35, 2.74, 2.7347720364741646)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:23.285655,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.526315789473685)","(9.0, 11.5, 11.044776119402986)","(21.0, 42.0, 39.84)","(3.8, 4.5, 4.407368421052632)","(14.0, 17.5, 17.46153846153846)","(8.0, 9.0, 8.9625)","(2.35, 2.74, 2.7335754189944135)","(17.0, 22.0, 21.53211009174312)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:24.684205,"(31.0, 55.0, 52.529411764705884)","(19.0, 29.0, 28.526315789473685)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 39.92307692307692)","(3.8, 4.5, 4.413725490196079)","(14.0, 18.0, 17.5625)","(8.0, 9.0, 9.070588235294117)","(2.35, 2.74, 2.733783783783784)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:26.189904,"(31.0, 55.0, 52.0)","(19.0, 29.0, 28.55)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 39.92307692307692)","(3.8, 4.5, 4.413725490196079)","(14.0, 18.0, 17.5625)","(8.0, 9.2, 8.942222222222222)","(2.35, 2.74, 2.733783783783784)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 200.0)"
07-01-2023 14:56:27.602411,"(31.0, 55.0, 52.0)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 39.92307692307692)","(3.8, 4.5, 4.413725490196079)","(14.0, 18.0, 17.5625)","(8.0, 9.2, 8.942222222222222)","(2.35, 2.74, 2.733783783783784)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 167.27272727272728)"
07-01-2023 14:56:29.056151,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 39.92307692307692)","(3.8, 4.5, 4.421428571428572)","(14.0, 18.0, 17.5625)","(8.0, 9.2, 8.942222222222222)","(2.35, 2.74, 2.733783783783784)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 80.55555555555556)","(91.0, 240.0, 167.27272727272728)"
07-01-2023 14:56:30.460738,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 39.92307692307692)","(3.8, 4.5, 4.426970954356847)","(14.0, 18.0, 16.875)","(8.0, 9.2, 9.01875)","(2.35, 2.74, 2.7349560117302056)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.20833333333333)","(51.0, 100.0, 79.41176470588235)","(91.0, 240.0, 167.27272727272728)"
07-01-2023 14:56:31.876842,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 40.22222222222222)","(3.8, 4.5, 4.426970954356847)","(14.0, 17.0, 16.875)","(8.0, 9.2, 9.01875)","(2.35, 2.74, 2.7349560117302056)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.625)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:56:33.283387,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(21.0, 42.0, 40.22222222222222)","(3.8, 4.5, 4.426970954356847)","(14.0, 17.0, 16.875)","(8.0, 9.2, 9.01875)","(2.35, 2.74, 2.7349560117302056)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.625)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:56:34.599796,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(26.0, 42.0, 40.22222222222222)","(3.8, 4.5, 4.426970954356847)","(14.0, 17.0, 16.875)","(8.0, 9.2, 9.01875)","(2.35, 2.74, 2.7349560117302056)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.625)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:56:36.007108,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.5, 11.064285714285715)","(26.0, 42.0, 40.22222222222222)","(3.8, 4.5, 4.426970954356847)","(14.0, 17.0, 16.8)","(8.0, 9.2, 9.055)","(2.35, 2.74, 2.737728706624606)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.8)","(51.0, 100.0, 82.5)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:56:37.336130,"(31.0, 55.0, 50.714285714285715)","(19.0, 29.0, 28.8)","(9.0, 10.5, 10.779069767441861)","(26.0, 42.0, 40.22222222222222)","(3.8, 4.5, 4.442045454545455)","(14.0, 17.0, 17.1)","(8.0, 9.2, 9.073015873015873)","(2.35, 2.74, 2.746984126984127)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.8)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:56:38.606890,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.0, 10.779069767441861)","(26.0, 42.0, 40.22222222222222)","(3.8, 4.5, 4.4385542168674705)","(14.0, 17.5, 17.1)","(8.0, 9.2, 9.062068965517241)","(2.35, 2.76, 2.746984126984127)","(17.0, 22.0, 21.564102564102566)","(61.0, 80.0, 75.8)","(51.0, 100.0, 79.41176470588235)","(91.0, 240.0, 173.33333333333334)"
07-01-2023 14:56:39.978517,"(31.0, 55.0, 52.666666666666664)","(19.0, 29.0, 28.8)","(9.0, 11.0, 10.726666666666667)","(26.0, 42.0, 40.4)","(3.8, 4.5, 4.438461538461539)","(14.0, 17.5, 17.029411764705884)","(8.0, 9.2, 9.102564102564102)","(2.35, 2.76, 2.7444303797468357)","(17.0, 22.0, 21.581967213114755)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 178.46153846153845)"
07-01-2023 14:56:41.258754,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.726666666666667)","(26.0, 42.0, 40.4)","(3.8, 4.5, 4.438461538461539)","(14.0, 17.5, 17.029411764705884)","(8.0, 9.2, 9.102564102564102)","(2.35, 2.76, 2.7444303797468357)","(17.0, 22.0, 21.581967213114755)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 178.46153846153845)"
07-01-2023 14:56:42.947739,"(31.0, 55.0, 52.9)","(19.0, 29.0, 28.82608695652174)","(9.0, 11.0, 10.726666666666667)","(26.0, 42.0, 40.4)","(3.8, 4.5, 4.438461538461539)","(14.0, 17.5, 17.07894736842105)","(8.0, 9.2, 9.102564102564102)","(2.35, 2.76, 2.7433783783783787)","(17.0, 22.0, 21.578512396694215)","(61.0, 80.0, 75.22727272727273)","(51.0, 100.0, 81.57894736842105)","(91.0, 240.0, 178.46153846153845)"
