,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:47:45.290066,"(12.0, 22.0, 21.5)","(9.0, 10.5, 9.685135135135134)","(20.0, 170.0, 157.375)","(7.5, 8.6, 8.559999999999999)","(26.0, 220.0, 90.66666666666667)","(2.4, 4.1, 4.0)","(12.0, 36.0, 32.0)","(3.7, 4.2, 3.964516129032258)","(10.0, 8.4, 8.338461538461539)","(41.0, 120.0, 108.18181818181819)"
12-01-2023 10:47:46.677345,"(12.0, 23.0, 22.1)","(9.0, 10.5, 10.44)","(20.0, 170.0, 119.83333333333333)","(7.5, 8.6, 8.559999999999999)","(26.0, 220.0, 155.33333333333334)","(2.4, 4.1, 4.0)","(12.0, 36.0, 32.0)","(3.7, 4.0, 3.9563636363636365)","(10.0, 8.4, 8.338461538461539)","(41.0, 120.0, 108.18181818181819)"
12-01-2023 10:47:47.969820,"(12.0, 22.0, 21.3)","(9.0, 10.5, 10.44)","(20.0, 170.0, 124.0)","(7.5, 8.6, 8.559999999999999)","(26.0, 220.0, 148.66666666666669)","(2.4, 4.1, 4.0)","(12.0, 36.0, 32.0)","(3.7, 4.0, 3.903225806451613)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 108.18181818181819)"
12-01-2023 10:47:49.248719,"(12.0, 22.0, 21.3)","(9.0, 10.5, 10.44)","(20.0, 150.0, 124.0)","(7.5, 8.6, 8.559999999999999)","(26.0, 210.0, 148.66666666666669)","(2.4, 4.1, 3.933333333333333)","(12.0, 36.0, 32.0)","(3.7, 4.0, 3.8785714285714286)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 108.18181818181819)"
12-01-2023 10:47:50.567115,"(12.0, 23.0, 21.0)","(9.0, 10.5, 10.446428571428571)","(20.0, 150.0, 124.0)","(7.5, 8.6, 8.559999999999999)","(26.0, 210.0, 136.39999999999998)","(2.4, 4.0, 3.933333333333333)","(12.0, 36.0, 31.333333333333332)","(3.7, 3.95, 3.7576923076923077)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 108.18181818181819)"
12-01-2023 10:47:51.971197,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 10.446428571428571)","(20.0, 150.0, 128.33333333333334)","(7.5, 8.6, 8.559999999999999)","(26.0, 210.0, 136.39999999999998)","(2.4, 4.0, 3.933333333333333)","(12.0, 38.0, 32.0)","(3.7, 3.95, 3.740909090909091)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 108.18181818181819)"
12-01-2023 10:47:53.333629,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 10.446428571428571)","(20.0, 150.0, 128.33333333333334)","(7.5, 8.6, 8.559999999999999)","(26.0, 210.0, 136.39999999999998)","(2.4, 4.0, 3.933333333333333)","(12.0, 38.0, 32.0)","(3.7, 3.85, 3.726470588235294)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 80.0)"
12-01-2023 10:47:54.720016,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 10.446428571428571)","(20.0, 150.0, 128.33333333333334)","(7.5, 8.6, 8.559999999999999)","(26.0, 210.0, 142.0)","(2.4, 4.0, 3.933333333333333)","(12.0, 36.0, 32.0)","(3.7, 3.85, 3.726470588235294)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 80.0)"
12-01-2023 10:47:56.036883,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 10.392857142857142)","(20.0, 150.0, 128.33333333333334)","(7.5, 8.6, 8.559999999999999)","(26.0, 200.0, 142.0)","(2.4, 4.0, 3.933333333333333)","(12.0, 36.0, 32.0)","(3.7, 3.85, 3.726470588235294)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 80.0)"
12-01-2023 10:47:57.354760,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 10.392857142857142)","(20.0, 150.0, 128.33333333333334)","(7.5, 8.6, 8.559999999999999)","(26.0, 200.0, 142.0)","(2.4, 4.0, 4.036538461538462)","(12.0, 36.0, 34.0)","(3.7, 3.85, 3.726470588235294)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 80.0)"
12-01-2023 10:47:58.684275,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 10.392857142857142)","(20.0, 150.0, 117.75)","(7.5, 8.6, 8.559999999999999)","(26.0, 200.0, 130.39999999999998)","(2.4, 4.2, 4.085)","(12.0, 38.0, 34.0)","(3.7, 3.85, 3.726470588235294)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 80.0)"
12-01-2023 10:48:00.021024,"(12.0, 23.0, 21.833333333333332)","(9.0, 10.5, 11.642857142857142)","(20.0, 150.0, 117.75)","(7.5, 8.6, 8.559999999999999)","(26.0, 200.0, 130.39999999999998)","(2.4, 4.1, 4.085)","(12.0, 38.0, 34.0)","(3.7, 3.85, 3.690909090909091)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 87.19999999999999)"
12-01-2023 10:48:01.496611,"(12.0, 23.0, 21.833333333333332)","(9.0, 12.5, 11.8)","(20.0, 150.0, 117.75)","(7.5, 8.6, 8.559999999999999)","(26.0, 200.0, 142.0)","(2.4, 4.1, 4.085)","(12.0, 38.0, 34.0)","(3.7, 3.85, 3.690909090909091)","(10.0, 8.4, 8.266666666666667)","(41.0, 120.0, 87.19999999999999)"
12-01-2023 10:48:02.956604,"(12.0, 23.0, 21.833333333333332)","(9.0, 15.0, 12.375)","(20.0, 150.0, 128.39999999999998)","(7.5, 8.6, 8.52)","(26.0, 200.0, 142.0)","(2.4, 4.1, 4.0892857142857135)","(12.0, 38.0, 34.0)","(3.7, 3.85, 3.6799999999999997)","(10.0, 8.4, 8.333333333333334)","(41.0, 120.0, 65.33333333333333)"
12-01-2023 10:48:04.320841,"(12.0, 23.0, 21.833333333333332)","(9.0, 15.0, 12.6)","(20.0, 200.0, 151.1818181818182)","(7.5, 9.0, 8.24)","(26.0, 200.0, 157.2)","(2.4, 4.1, 4.066666666666666)","(12.0, 38.0, 34.0)","(3.7, 3.8, 3.6666666666666665)","(10.0, 8.4, 8.285714285714286)","(41.0, 120.0, 76.66666666666667)"
12-01-2023 10:48:05.710670,"(12.0, 23.0, 22.363636363636363)","(9.0, 14.5, 12.5)","(20.0, 200.0, 151.1818181818182)","(7.5, 8.4, 8.066666666666666)","(26.0, 190.0, 135.33333333333331)","(2.4, 4.1, 4.066666666666666)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.661764705882353)","(10.0, 8.4, 8.363636363636363)","(41.0, 120.0, 82.5)"
12-01-2023 10:48:07.028368,"(12.0, 23.0, 22.363636363636363)","(9.0, 14.5, 12.666666666666666)","(20.0, 200.0, 136.63636363636363)","(7.5, 8.4, 8.028571428571428)","(26.0, 190.0, 118.4)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.6833333333333336)","(10.0, 8.4, 8.363636363636363)","(41.0, 110.0, 82.5)"
12-01-2023 10:48:08.333079,"(12.0, 23.0, 21.5)","(9.0, 13.5, 12.666666666666666)","(20.0, 180.0, 136.63636363636363)","(7.5, 8.2, 8.166666666666666)","(26.0, 180.0, 141.2)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.7, 3.6833333333333336)","(10.0, 8.4, 8.363636363636363)","(41.0, 110.0, 82.5)"
12-01-2023 10:48:09.589630,"(12.0, 23.0, 19.88888888888889)","(9.0, 13.0, 12.652173913043478)","(20.0, 180.0, 136.63636363636363)","(7.5, 8.4, 8.166666666666666)","(26.0, 170.0, 141.2)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.7, 3.6833333333333336)","(10.0, 8.4, 8.376470588235295)","(41.0, 110.0, 82.5)"
12-01-2023 10:48:10.940053,"(12.0, 22.0, 19.6)","(9.0, 13.0, 12.5)","(20.0, 180.0, 61.5)","(7.5, 8.4, 8.166666666666666)","(26.0, 170.0, 141.2)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.7, 3.6576923076923076)","(10.0, 8.4, 8.376470588235295)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:12.173686,"(12.0, 22.0, 19.53846153846154)","(9.0, 13.0, 12.5)","(20.0, 180.0, 51.6)","(7.5, 8.4, 8.166666666666666)","(26.0, 170.0, 122.0)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.658)","(10.0, 8.4, 8.366666666666667)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:13.422264,"(12.0, 21.0, 20.5)","(9.0, 12.5, 12.0)","(20.0, 170.0, 51.6)","(7.5, 8.4, 8.166666666666666)","(26.0, 170.0, 129.14285714285714)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.658)","(10.0, 8.4, 8.366666666666667)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:14.656625,"(12.0, 21.0, 20.5)","(9.0, 12.5, 12.0)","(20.0, 160.0, 91.0)","(7.5, 8.4, 8.2125)","(26.0, 170.0, 129.5)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.658)","(10.0, 8.4, 8.366666666666667)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:15.938555,"(12.0, 21.0, 20.166666666666668)","(9.0, 12.0, 11.88888888888889)","(20.0, 160.0, 91.0)","(7.5, 8.4, 8.2125)","(26.0, 150.0, 129.5)","(2.4, 4.1, 4.093181818181818)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.661764705882353)","(10.0, 8.4, 8.366666666666667)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:17.331760,"(12.0, 22.0, 19.2)","(9.0, 12.0, 11.833333333333334)","(20.0, 160.0, 81.0)","(7.5, 8.4, 8.233333333333334)","(26.0, 150.0, 112.83333333333334)","(2.4, 4.1, 4.0484374999999995)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.681578947368421)","(10.0, 8.4, 8.383333333333333)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:18.784443,"(12.0, 22.0, 20.6)","(9.0, 12.0, 11.833333333333334)","(20.0, 140.0, 81.0)","(7.5, 8.4, 8.275)","(26.0, 130.0, 61.333333333333336)","(2.4, 4.1, 4.0484374999999995)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.681578947368421)","(9.0, 8.4, 8.75)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:20.143950,"(12.0, 21.0, 20.642857142857142)","(9.0, 12.0, 11.833333333333334)","(20.0, 140.0, 81.0)","(7.5, 8.4, 8.2125)","(26.0, 130.0, 61.333333333333336)","(2.4, 4.1, 3.9181818181818184)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.688095238095238)","(9.0, 9.0, 8.75)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:21.661355,"(12.0, 20.0, 19.863636363636363)","(9.0, 12.5, 11.90909090909091)","(20.0, 140.0, 81.0)","(7.5, 8.4, 8.2)","(26.0, 130.0, 68.5)","(2.4, 3.95, 3.98)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.688095238095238)","(9.0, 9.0, 8.75)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:22.976133,"(12.0, 20.0, 19.863636363636363)","(9.0, 12.0, 11.90909090909091)","(20.0, 140.0, 81.0)","(7.5, 8.4, 8.32857142857143)","(26.0, 110.0, 68.5)","(2.4, 4.1, 3.98)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.688095238095238)","(9.0, 9.0, 8.833333333333334)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:24.407620,"(12.0, 20.0, 19.25)","(9.0, 12.0, 11.90909090909091)","(20.0, 140.0, 81.0)","(7.5, 8.4, 7.977777777777777)","(26.0, 110.0, 68.5)","(2.4, 4.1, 3.98)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.688095238095238)","(9.0, 9.0, 8.851851851851851)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:25.842511,"(12.0, 20.0, 19.25)","(9.0, 12.0, 11.90909090909091)","(20.0, 140.0, 81.0)","(7.5, 8.2, 7.977777777777777)","(26.0, 110.0, 68.5)","(2.4, 4.1, 3.98)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.688095238095238)","(9.0, 9.0, 8.851851851851851)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:27.149017,"(12.0, 20.0, 19.25)","(9.0, 12.0, 11.90909090909091)","(20.0, 140.0, 81.0)","(7.5, 8.2, 7.999999999999999)","(26.0, 110.0, 64.5)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.675)","(9.0, 9.0, 8.786666666666667)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:28.538820,"(12.0, 20.0, 19.25)","(9.0, 12.0, 11.846153846153847)","(20.0, 140.0, 120.16666666666666)","(7.5, 8.2, 7.530434782608696)","(26.0, 100.0, 82.0)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.675)","(9.0, 9.0, 8.786666666666667)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:29.832931,"(12.0, 20.0, 19.25)","(9.0, 12.0, 11.857142857142858)","(20.0, 140.0, 120.16666666666666)","(7.5, 8.0, 7.530434782608696)","(26.0, 95.0, 82.0)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.675)","(9.0, 9.0, 8.68)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:31.210259,"(12.0, 20.0, 19.25)","(9.0, 12.0, 12.2)","(20.0, 140.0, 120.16666666666666)","(7.5, 8.0, 7.530434782608696)","(26.0, 95.0, 84.16666666666667)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 34.0)","(3.7, 3.75, 3.6796296296296296)","(9.0, 9.0, 8.771428571428572)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:32.462538,"(12.0, 20.0, 19.5)","(9.0, 12.5, 12.2)","(20.0, 140.0, 120.16666666666666)","(7.5, 8.0, 7.7942857142857145)","(26.0, 95.0, 84.16666666666667)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 36.857142857142854)","(3.7, 3.75, 3.6708333333333334)","(9.0, 9.0, 8.771428571428572)","(41.0, 110.0, 74.0)"
12-01-2023 10:48:33.704187,"(12.0, 20.0, 19.5)","(9.0, 12.5, 12.2)","(20.0, 140.0, 120.16666666666666)","(7.5, 8.0, 8.133333333333333)","(26.0, 95.0, 83.66666666666667)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.75, 3.683333333333333)","(9.0, 9.0, 8.760000000000002)","(41.0, 110.0, 58.66666666666667)"
12-01-2023 10:48:35.156956,"(12.0, 20.0, 19.5)","(9.0, 12.5, 11.894736842105264)","(20.0, 140.0, 120.16666666666666)","(7.5, 8.2, 8.293333333333333)","(26.0, 95.0, 72.66666666666666)","(2.4, 4.1, 3.997297297297297)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.75, 3.683333333333333)","(9.0, 8.8, 8.760000000000002)","(41.0, 100.0, 58.66666666666667)"
12-01-2023 10:48:36.609725,"(12.0, 20.0, 19.479166666666668)","(9.0, 12.0, 11.894736842105264)","(20.0, 140.0, 135.04166666666666)","(7.5, 8.4, 8.293333333333333)","(26.0, 95.0, 88.9090909090909)","(2.4, 4.1, 3.9666666666666663)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.75, 3.6214285714285714)","(9.0, 8.8, 8.71764705882353)","(41.0, 100.0, 58.66666666666667)"
12-01-2023 10:48:38.152525,"(12.0, 20.0, 19.25925925925926)","(9.0, 12.0, 11.894736842105264)","(20.0, 140.0, 84.14285714285714)","(7.5, 8.4, 8.327272727272728)","(26.0, 95.0, 73.0)","(2.4, 4.1, 3.984848484848485)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.7, 3.5473684210526315)","(9.0, 9.0, 8.88)","(41.0, 100.0, 66.5)"
12-01-2023 10:48:39.714042,"(12.0, 20.0, 19.0)","(9.0, 12.0, 12.275)","(20.0, 130.0, 88.0)","(7.5, 8.4, 8.293333333333333)","(26.0, 95.0, 73.0)","(2.4, 4.1, 3.9666666666666663)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.65, 3.5473684210526315)","(9.0, 9.2, 9.144827586206896)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:41.221847,"(12.0, 19.5, 19.0)","(9.0, 12.5, 12.275)","(20.0, 120.0, 88.0)","(7.5, 8.4, 8.293333333333333)","(26.0, 95.0, 69.66666666666666)","(2.4, 4.1, 3.9636363636363634)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.65, 3.5545454545454547)","(9.0, 9.2, 9.144827586206896)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:42.562748,"(12.0, 19.5, 19.0)","(9.0, 12.5, 12.275)","(20.0, 120.0, 72.0)","(7.5, 8.4, 8.327272727272728)","(26.0, 90.0, 69.66666666666666)","(2.4, 4.1, 3.98)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.6, 3.566666666666667)","(9.0, 9.2, 9.14074074074074)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:44.031779,"(12.0, 19.5, 19.0)","(9.0, 12.5, 12.275)","(20.0, 120.0, 72.0)","(7.5, 8.4, 8.327272727272728)","(26.0, 90.0, 69.66666666666666)","(2.4, 4.1, 3.98)","(12.0, 38.0, 35.333333333333336)","(3.7, 3.6, 3.566666666666667)","(9.0, 9.2, 9.146666666666667)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:45.510765,"(12.0, 20.0, 18.75)","(9.0, 12.0, 11.48)","(20.0, 110.0, 85.0)","(7.5, 8.6, 8.49090909090909)","(26.0, 85.0, 77.0)","(2.4, 4.1, 4.034)","(12.0, 38.0, 37.0)","(3.7, 3.6, 3.525)","(9.0, 9.2, 9.146666666666667)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:47.179960,"(12.0, 19.5, 18.6)","(9.0, 12.0, 11.48)","(20.0, 100.0, 85.0)","(7.5, 8.6, 8.49090909090909)","(26.0, 85.0, 66.33333333333334)","(2.4, 4.1, 4.0375)","(12.0, 38.0, 36.714285714285715)","(3.7, 3.6, 3.525)","(9.0, 9.2, 9.146666666666667)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:48.735226,"(12.0, 20.0, 18.9)","(9.0, 12.0, 11.5)","(20.0, 100.0, 75.0)","(7.5, 8.6, 8.504)","(26.0, 85.0, 69.0)","(2.4, 4.1, 3.992857142857143)","(12.0, 38.0, 36.714285714285715)","(3.7, 3.6, 3.56)","(9.0, 9.2, 9.146666666666667)","(41.0, 95.0, 76.0)"
12-01-2023 10:48:50.164061,"(12.0, 19.5, 18.9)","(9.0, 12.0, 11.5)","(20.0, 95.0, 75.0)","(7.5, 8.6, 8.504)","(26.0, 85.0, 69.0)","(2.4, 4.1, 4.0375)","(12.0, 38.0, 36.714285714285715)","(3.7, 3.65, 3.566666666666667)","(9.0, 9.2, 9.157142857142857)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:51.656547,"(12.0, 19.5, 19.125)","(9.0, 12.0, 11.5)","(20.0, 95.0, 71.42857142857143)","(7.5, 8.6, 8.233333333333334)","(26.0, 85.0, 61.857142857142854)","(2.4, 4.1, 4.0375)","(12.0, 38.0, 36.714285714285715)","(3.7, 3.6, 3.566666666666667)","(9.0, 9.2, 9.157142857142857)","(41.0, 95.0, 66.5)"
12-01-2023 10:48:53.144622,"(12.0, 19.5, 19.178571428571427)","(9.0, 12.0, 11.555555555555555)","(20.0, 90.0, 35.714285714285715)","(7.5, 8.4, 8.303448275862069)","(26.0, 75.0, 40.25)","(2.4, 4.1, 4.034782608695652)","(12.0, 38.0, 34.72727272727273)","(3.7, 3.6, 3.55)","(9.0, 9.2, 9.157142857142857)","(41.0, 95.0, 67.5)"
12-01-2023 10:48:54.666950,"(12.0, 19.5, 18.916666666666668)","(9.0, 12.0, 11.555555555555555)","(20.0, 40.0, 34.375)","(7.5, 8.4, 8.296296296296296)","(26.0, 44.0, 39.4)","(2.4, 4.1, 4.042857142857143)","(12.0, 38.0, 34.72727272727273)","(3.7, 3.6, 3.504166666666667)","(9.0, 9.2, 9.165714285714285)","(41.0, 95.0, 67.5)"
12-01-2023 10:48:56.045858,"(12.0, 19.0, 18.916666666666668)","(9.0, 12.0, 11.555555555555555)","(20.0, 40.0, 34.375)","(7.5, 8.4, 8.296296296296296)","(26.0, 42.0, 39.4)","(2.4, 4.1, 4.042857142857143)","(12.0, 38.0, 34.72727272727273)","(3.7, 3.6, 3.5323529411764705)","(9.0, 9.2, 9.169230769230769)","(41.0, 95.0, 67.5)"
12-01-2023 10:48:57.526501,"(12.0, 19.0, 18.857142857142858)","(9.0, 12.0, 11.555555555555555)","(20.0, 40.0, 32.0)","(7.5, 8.4, 8.296296296296296)","(26.0, 42.0, 39.4)","(2.4, 4.1, 4.058333333333334)","(12.0, 38.0, 36.875)","(3.7, 3.55, 3.488095238095238)","(9.0, 9.2, 9.168421052631578)","(41.0, 95.0, 67.5)"
12-01-2023 10:48:59.045321,"(12.0, 19.0, 18.95)","(9.0, 12.0, 11.555555555555555)","(20.0, 40.0, 32.94117647058823)","(7.5, 8.4, 8.31764705882353)","(26.0, 42.0, 39.83333333333333)","(2.4, 4.1, 4.074999999999999)","(12.0, 38.0, 35.23076923076923)","(3.7, 3.55, 3.539285714285714)","(9.0, 9.2, 9.542372881355933)","(41.0, 95.0, 76.66666666666666)"
12-01-2023 10:49:00.415635,"(12.0, 19.0, 18.956521739130434)","(9.0, 12.0, 11.625)","(20.0, 40.0, 32.94117647058823)","(7.5, 8.4, 8.31764705882353)","(26.0, 42.0, 38.166666666666664)","(2.4, 4.1, 4.024)","(12.0, 38.0, 35.23076923076923)","(3.7, 3.6, 3.61)","(9.0, 9.8, 9.507692307692308)","(41.0, 95.0, 76.66666666666666)"
12-01-2023 10:49:01.819647,"(12.0, 19.0, 18.956521739130434)","(9.0, 12.0, 11.625)","(20.0, 40.0, 32.94117647058823)","(7.5, 8.4, 8.315151515151516)","(26.0, 40.0, 39.0)","(2.4, 4.1, 4.052)","(12.0, 38.0, 37.1)","(3.7, 3.65, 3.6136363636363633)","(9.0, 9.8, 9.59047619047619)","(41.0, 95.0, 76.66666666666666)"
12-01-2023 10:49:03.268313,"(12.0, 19.0, 18.952380952380953)","(9.0, 12.0, 11.625)","(20.0, 40.0, 32.0)","(7.5, 8.4, 8.278260869565218)","(26.0, 40.0, 38.9)","(2.4, 4.1, 4.237837837837838)","(12.0, 38.0, 36.875)","(3.7, 3.65, 3.577272727272727)","(9.0, 9.8, 9.52258064516129)","(41.0, 95.0, 76.66666666666666)"
12-01-2023 10:49:04.667298,"(12.0, 19.0, 18.956521739130434)","(9.0, 12.0, 11.352941176470589)","(20.0, 40.0, 34.625)","(7.5, 8.4, 8.278260869565218)","(26.0, 40.0, 38.9)","(2.4, 4.3, 4.242424242424242)","(12.0, 38.0, 34.6)","(3.7, 3.65, 3.540909090909091)","(9.0, 9.6, 9.458823529411765)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:06.071959,"(12.0, 19.0, 18.956521739130434)","(9.0, 12.0, 11.352941176470589)","(20.0, 36.0, 36.375)","(7.5, 8.4, 8.278260869565218)","(26.0, 40.0, 38.9)","(2.4, 4.3, 4.258695652173913)","(12.0, 36.0, 34.6)","(3.7, 3.65, 3.540909090909091)","(9.0, 9.6, 9.428571428571429)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:07.499210,"(12.0, 19.0, 18.9)","(9.0, 12.0, 11.405405405405405)","(20.0, 38.0, 27.866666666666667)","(7.5, 8.4, 8.296296296296296)","(26.0, 40.0, 37.0)","(2.4, 4.3, 4.24954128440367)","(12.0, 36.0, 34.72727272727273)","(3.7, 3.65, 3.540909090909091)","(9.0, 9.6, 9.466666666666667)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:08.911858,"(12.0, 19.0, 18.954545454545453)","(9.0, 12.0, 11.333333333333334)","(20.0, 40.0, 35.33333333333333)","(7.5, 8.4, 8.278260869565218)","(26.0, 38.0, 36.94117647058823)","(2.4, 4.4, 4.24954128440367)","(12.0, 36.0, 34.6)","(3.7, 3.65, 3.540909090909091)","(9.0, 9.6, 9.428571428571429)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:10.283659,"(12.0, 19.0, 18.954545454545453)","(9.0, 12.0, 11.333333333333334)","(20.0, 38.0, 34.75)","(7.5, 8.4, 8.278260869565218)","(26.0, 38.0, 36.94117647058823)","(2.4, 4.4, 4.24954128440367)","(12.0, 36.0, 34.6)","(3.7, 3.65, 3.540909090909091)","(9.0, 9.6, 9.428571428571429)","(41.0, 95.0, 77.33333333333334)"
12-01-2023 10:49:11.539771,"(12.0, 19.0, 18.954545454545453)","(9.0, 12.0, 11.333333333333334)","(20.0, 36.0, 34.75)","(7.5, 8.4, 8.246153846153847)","(26.0, 38.0, 36.36363636363637)","(2.4, 4.4, 4.4411764705882355)","(12.0, 36.0, 34.6)","(3.7, 3.65, 3.55)","(9.0, 9.6, 9.428571428571429)","(41.0, 95.0, 77.33333333333334)"
12-01-2023 10:49:12.811850,"(12.0, 19.0, 18.954545454545453)","(9.0, 12.0, 11.333333333333334)","(20.0, 36.0, 33.77777777777778)","(7.5, 8.4, 8.246153846153847)","(26.0, 38.0, 36.36363636363637)","(2.4, 4.5, 4.433333333333334)","(12.0, 36.0, 34.6)","(3.7, 3.65, 3.4846153846153847)","(9.0, 9.6, 9.514285714285714)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:14.101103,"(12.0, 19.0, 18.94736842105263)","(9.0, 12.0, 11.333333333333334)","(20.0, 36.0, 31.0)","(7.5, 8.4, 8.246153846153847)","(26.0, 38.0, 36.36363636363637)","(2.4, 4.5, 4.4526315789473685)","(12.0, 36.0, 34.72727272727273)","(3.7, 3.5, 3.5558823529411767)","(9.0, 9.6, 9.1)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:15.439414,"(12.0, 19.0, 18.952380952380953)","(9.0, 12.0, 11.405405405405405)","(20.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.266666666666667)","(26.0, 36.0, 34.833333333333336)","(2.4, 4.5, 4.4526315789473685)","(12.0, 36.0, 34.72727272727273)","(3.7, 3.6, 3.5558823529411767)","(9.0, 9.6, 9.1)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:16.799696,"(12.0, 19.0, 18.952380952380953)","(9.0, 12.0, 11.405405405405405)","(20.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.262068965517242)","(26.0, 36.0, 35.0)","(2.4, 4.5, 4.4526315789473685)","(12.0, 36.0, 34.72727272727273)","(3.7, 3.6, 3.5318181818181817)","(9.0, 9.6, 8.866666666666665)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:18.090701,"(12.0, 19.0, 18.928571428571427)","(9.0, 12.0, 11.371428571428572)","(20.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.262068965517242)","(26.0, 36.0, 35.0)","(2.4, 4.5, 4.481081081081081)","(12.0, 36.0, 34.72727272727273)","(3.7, 3.6, 3.5318181818181817)","(9.0, 9.2, 8.866666666666665)","(41.0, 95.0, 68.5)"
