,City Slicker,Chop And Drop,Single Swinger,Ethical Miss,Nulas Biscuit,Regent Tree,Hound Em Down,Ebby Collerson
303,"[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 32, 171387), 8.0, 16.0]"
304,"[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 33, 308002), 8.0, 16.0]"
305,"[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 34, 448769), 8.0, 16.0]"
306,"[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 35, 595818), 8.0, 16.0]"
307,"[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 36, 747425), 8.0, 16.0]"
308,"[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 37, 900970), 8.0, 16.0]"
309,"[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 39, 51225), 8.0, 16.0]"
310,"[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 40, 201490), 8.0, 16.0]"
311,"[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 41, 457850), 8.0, 16.0]"
312,"[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 42, 643475), 8.0, 16.0]"
313,"[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 43, 870479), 8.0, 16.0]"
314,"[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 45, 99745), 8.0, 16.0]"
315,"[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 46, 315100), 8.0, 16.0]"
316,"[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 47, 495012), 8.0, 16.0]"
317,"[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 48, 705475), 8.0, 16.0]"
318,"[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 49, 954586), 8.0, 16.0]"
319,"[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 51, 122468), 8.0, 16.0]"
320,"[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 52, 347197), 8.0, 16.0]"
321,"[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 510683), 8.0, 16.0]"
322,"[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 681044), 8.0, 16.0]"
323,"[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 841828), 8.0, 16.0]"
324,"[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 5630), 8.0, 16.0]"
325,"[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 181095), 8.0, 16.0]"
326,"[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 388462), 8.0, 16.0]"
327,"[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 668667), 8.0, 16.0]"
328,"[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 899772), 8.0, 16.0]"
329,"[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 332521), 8.0, 16.0]"
330,"[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 876545), 8.0, 16.0]"
331,"[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 143867), 8.0, 16.0]"
332,"[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 405607), 8.0, 16.0]"
333,"[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 621081), 8.0, 16.0]"
334,"[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 800685), 8.0, 16.0]"
335,"[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 992811), 8.0, 16.0]"
336,"[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 175652), 8.0, 16.0]"
337,"[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 383389), 8.0, 16.0]"
338,"[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 582626), 8.0, 16.0]"
339,"[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 773574), 8.0, 16.0]"
340,"[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 945770), 8.0, 16.0]"
341,"[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 114710), 8.0, 16.0]"
342,"[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 291987), 8.0, 16.0]"
343,"[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 463586), 8.0, 16.0]"
