,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 10:53:43.872796,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:45.078400,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:46.219375,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:47.360516,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:48.510257,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:49.730373,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:50.957421,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:52.144369,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:53.301216,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:54.465636,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:55.665022,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:56.864873,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:58.038984,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:53:59.214114,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:00.332119,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:01.528752,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:02.852303,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:04.165028,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:05.439645,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:06.658862,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:07.882481,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:09.084084,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:10.295641,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:11.563989,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:12.785670,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:14.025858,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:15.314818,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:16.650288,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:17.923802,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:19.067481,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:20.250663,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:21.486390,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:22.714703,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:23.901075,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:25.102452,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:26.409959,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:27.677824,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:28.909325,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:30.112197,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:31.260808,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:32.412279,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:33.685319,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:34.993407,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:36.213061,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:37.405525,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:38.629554,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:39.847832,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:41.110261,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:42.357770,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:43.556036,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:44.772265,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:45.964843,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:47.208210,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:48.467036,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:49.698642,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:50.947456,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:52.141953,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:53.343058,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:54.779205,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:56.282582,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:57.626525,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 173.825)"
07-01-2023 10:54:59.047118,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 230.0, 2.1)"
07-01-2023 10:55:00.416039,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 3.38)"
07-01-2023 10:55:01.756077,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 2.90625)"
07-01-2023 10:55:03.046893,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:04.283314,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:05.563615,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:06.822194,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:08.166914,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:09.491214,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:10.721879,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 5.05)"
07-01-2023 10:55:11.971163,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 5.3, 4.7620000000000005)"
07-01-2023 10:55:13.275128,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 4.9, 4.04)"
07-01-2023 10:55:14.570283,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 4.9, 4.04)"
07-01-2023 10:55:15.878544,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 4.9, 4.04)"
07-01-2023 10:55:17.185089,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 4.9, 4.04)"
07-01-2023 10:55:18.516546,"(11.0, 230.0, 175.0)","(19.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(3.7, 230.0, 173.575)","(15.0, 230.0, 175.125)","(15.0, 230.0, 175.125)","(19.0, 230.0, 175.125)","(9.0, 230.0, 175.0)","(3.2, 230.0, 173.4625)","(4.4, 4.9, 4.04)"
