,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:15:24.353835,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 5.9, 5.800000000000001)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.98, 1.9466666666666665)"
07-01-2023 10:15:25.547718,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 5.9, 5.800000000000001)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9466666666666665)"
07-01-2023 10:15:26.750362,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 5.9, 5.800000000000001)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9466666666666665)"
07-01-2023 10:15:28.038246,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 5.9, 5.800000000000001)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9466666666666665)"
07-01-2023 10:15:29.393319,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 5.9, 6.52)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:30.743250,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:31.987872,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 85.78571428571429)","(11.0, 24.0, 19.07142857142857)","(26.0, 230.0, 187.4)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:33.190356,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 24.0, 21.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.6)","(6.0, 6.8, 6.45)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:34.396890,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 24.0, 21.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:35.628522,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 24.0, 21.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:36.867075,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 24.0, 21.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9175)"
07-01-2023 10:15:38.137935,"(12.0, 42.0, 37.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 24.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9311764705882353)"
07-01-2023 10:15:39.462430,"(12.0, 60.0, 33.4)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9311764705882353)"
07-01-2023 10:15:40.710122,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.52)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9311764705882353)"
07-01-2023 10:15:42.024034,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.633333333333334)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.584615384615384)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9311764705882353)"
07-01-2023 10:15:43.375817,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 5.676470588235294)","(31.0, 32.0, 31.75)","(6.0, 6.8, 6.672727272727273)","(41.0, 230.0, 140.0)","(1.7, 1.97, 1.9100000000000001)"
07-01-2023 10:15:44.638158,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.0, 6.366666666666666)","(31.0, 32.0, 82.5)","(6.0, 6.8, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:45.859009,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 6.475)","(31.0, 100.0, 76.66666666666666)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:47.044932,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 76.66666666666666)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:48.335633,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:49.651269,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:50.946062,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:52.248715,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:53.481054,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:54.660040,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 5.9875)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:55.890283,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 6.533333333333333)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:57.102066,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.6, 6.533333333333333)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:58.374440,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.6, 6.533333333333333)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.9100000000000001)"
07-01-2023 10:15:59.564456,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.6, 6.533333333333333)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.96, 1.8918181818181818)"
07-01-2023 10:16:00.869865,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 6.8, 6.533333333333333)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.279999999999999)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.8918181818181818)"
07-01-2023 10:16:02.217870,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.279999999999999)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.9063636363636363)"
07-01-2023 10:16:03.557004,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.279999999999999)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.9063636363636363)"
07-01-2023 10:16:04.834242,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.279999999999999)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.9063636363636363)"
07-01-2023 10:16:06.052154,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:07.243395,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:08.450331,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:09.626225,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:10.846052,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.7)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:12.019307,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.538461538461538)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.333333333333333)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:13.272981,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.4, 6.75)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.0)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.899090909090909)"
07-01-2023 10:16:14.576620,"(12.0, 190.0, 148.0)","(26.0, 50.0, 34.0)","(15.0, 140.0, 87.28571428571429)","(11.0, 32.0, 27.0)","(26.0, 230.0, 180.5)","(5.0, 7.2, 6.75)","(31.0, 100.0, 82.5)","(6.0, 6.6, 6.0)","(41.0, 230.0, 140.0)","(1.7, 1.95, 1.9042857142857144)"
07-01-2023 10:16:15.848693,"(12.0, 190.0, 81.25)","(26.0, 50.0, 34.0)","(15.0, 140.0, 92.33333333333333)","(11.0, 32.0, 27.0)","(26.0, 230.0, 102.5)","(5.0, 7.2, 6.75)","(31.0, 100.0, 78.75)","(6.0, 6.6, 5.622222222222223)","(41.0, 230.0, 106.66666666666666)","(1.7, 1.95, 1.9221739130434783)"
07-01-2023 10:16:17.113962,"(12.0, 180.0, 81.25)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 32.0, 27.0)","(26.0, 220.0, 165.5)","(5.0, 7.2, 6.75)","(31.0, 95.0, 83.18181818181819)","(6.0, 6.4, 5.622222222222223)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.8966666666666667)"
07-01-2023 10:16:18.299768,"(12.0, 170.0, 148.85714285714286)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 32.0, 27.0)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.75)","(31.0, 95.0, 83.18181818181819)","(6.0, 6.4, 5.622222222222223)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.8966666666666667)"
07-01-2023 10:16:19.597639,"(12.0, 170.0, 148.85714285714286)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 32.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6)","(31.0, 95.0, 83.18181818181819)","(6.0, 6.4, 5.622222222222223)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.8966666666666667)"
07-01-2023 10:16:20.854291,"(12.0, 170.0, 148.85714285714286)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6)","(31.0, 95.0, 83.18181818181819)","(6.0, 6.4, 5.622222222222223)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.8966666666666667)"
07-01-2023 10:16:22.052935,"(12.0, 170.0, 148.85714285714286)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.36)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.622222222222223)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.8966666666666667)"
07-01-2023 10:16:23.280829,"(12.0, 170.0, 148.85714285714286)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.4222222222222225)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:24.587528,"(12.0, 170.0, 156.54545454545456)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:25.839042,"(12.0, 170.0, 156.54545454545456)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:27.179330,"(12.0, 170.0, 156.54545454545456)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:28.509548,"(12.0, 170.0, 156.54545454545456)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 28.333333333333336)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:29.781088,"(12.0, 170.0, 156.54545454545456)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 34.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:31.020994,"(12.0, 170.0, 156.54545454545456)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:32.443198,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 70.6)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:34.036205,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:35.445469,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:36.798898,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:38.144278,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.91)"
07-01-2023 10:16:39.440164,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.934)"
07-01-2023 10:16:40.950213,"(12.0, 170.0, 160.13333333333333)","(26.0, 50.0, 34.0)","(15.0, 130.0, 92.33333333333333)","(11.0, 24.0, 22.6)","(26.0, 210.0, 165.5)","(5.0, 7.2, 6.6000000000000005)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 5.7)","(41.0, 220.0, 106.66666666666666)","(1.7, 1.95, 1.8875000000000002)"
