,Hearts And Minds,Kazio,Demando,Coastal Town,Rich Memories,Playing It Safe,Laureus,Longtimedreaming,Mahrez,Golwen
08-12-2022 14:12:22.499377,"(6.5, 11.0, 10.723076923076924)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.1, 4.814285714285714)","(7.0, 8.8, 7.95625)","(21.0, 44.0, 34.0)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.82928870292887)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:23.839649,"(6.5, 11.0, 10.133333333333335)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.1, 5.0)","(7.0, 8.8, 7.95625)","(21.0, 40.0, 34.0)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.82928870292887)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:25.079649,"(6.5, 11.0, 10.133333333333335)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.1, 5.0)","(7.0, 8.8, 7.95625)","(21.0, 40.0, 34.0)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.82928870292887)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:26.423537,"(6.5, 11.0, 10.133333333333335)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.1, 5.0)","(7.0, 8.8, 7.95625)","(21.0, 40.0, 34.0)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.825142857142857)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:27.793651,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.1, 5.036363636363636)","(7.0, 8.8, 7.95625)","(21.0, 40.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.825142857142857)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:29.078118,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.2, 5.3875)","(7.0, 8.8, 7.9)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.825142857142857)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:30.342583,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 7.99)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.7063720452209665)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:31.734916,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 7.99)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 4.8, 4.705936540429888)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:33.133535,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 7.99)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 4.8, 4.751047120418848)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:34.530957,"(6.5, 11.5, 10.214285714285714)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 7.99)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.0, 4.71394422310757)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:35.903278,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 12.166666666666666)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.0125)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.923076923076923)","(6.5, 8.4, 7.814634146341463)","(16.0, 21.0, 19.08695652173913)","(4.4, 5.2, 4.713671875)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:37.306349,"(6.5, 11.0, 10.041666666666666)","(10.0, 14.5, 14.26027397260274)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.65684210526316)","(21.0, 38.0, 31.333333333333332)","(8.0, 11.0, 9.665853658536586)","(6.5, 8.4, 7.807843137254902)","(16.0, 21.0, 19.016393442622952)","(4.4, 5.2, 4.886666666666667)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:38.744606,"(6.5, 11.0, 10.926966292134832)","(10.0, 14.5, 14.26027397260274)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.65684210526316)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 8.2, 7.770731707317073)","(16.0, 20.0, 16.307692307692307)","(4.4, 5.1, 4.931578947368421)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:40.047137,"(6.5, 11.0, 10.926966292134832)","(10.0, 14.5, 14.391304347826086)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.65684210526316)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.770731707317073)","(16.0, 20.0, 16.307692307692307)","(4.4, 5.1, 5.077464788732394)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:41.505299,"(6.5, 11.0, 10.926966292134832)","(10.0, 14.5, 14.391304347826086)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.65684210526316)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.770731707317073)","(16.0, 20.0, 16.307692307692307)","(4.4, 5.1, 5.077464788732394)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:42.890723,"(6.5, 11.0, 10.926966292134832)","(10.0, 14.5, 14.391304347826086)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.65684210526316)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.770731707317073)","(16.0, 20.0, 16.307692307692307)","(4.4, 5.1, 5.077464788732394)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:44.267255,"(6.5, 11.0, 10.926966292134832)","(10.0, 14.5, 14.462686567164178)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.65684210526316)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.945205479452056)","(4.4, 5.1, 5.074999999999999)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:45.745495,"(6.5, 11.5, 11.41566265060241)","(10.0, 14.5, 14.462686567164178)","(3.7, 5.5, 5.309090909090909)","(7.0, 8.8, 8.63030303030303)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.945205479452056)","(4.4, 5.1, 5.074999999999999)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:47.239685,"(6.5, 11.0, 10.957831325301205)","(10.0, 14.5, 14.462686567164178)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.63030303030303)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.945205479452056)","(4.4, 5.1, 5.074999999999999)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:48.585201,"(6.5, 11.0, 10.957831325301205)","(10.0, 14.5, 14.462686567164178)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.63030303030303)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.945205479452056)","(4.4, 5.1, 5.083606557377049)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:49.932467,"(7.0, 11.0, 10.987341772151899)","(10.0, 14.5, 14.462686567164178)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.63030303030303)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.945205479452056)","(4.2, 5.1, 5.083606557377049)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:51.231462,"(7.0, 11.0, 10.987341772151899)","(10.0, 14.5, 14.462686567164178)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.227272727272727)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.92207792207792)","(4.2, 5.1, 5.083606557377049)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:52.613914,"(7.0, 11.0, 10.988235294117647)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.275)","(21.0, 38.0, 31.333333333333332)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.92207792207792)","(4.2, 5.1, 5.083606557377049)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:54.025139,"(7.0, 11.0, 10.988235294117647)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.275)","(21.0, 38.0, 30.666666666666668)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 17.92207792207792)","(4.2, 5.1, 5.083606557377049)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:55.397391,"(7.0, 11.0, 10.988235294117647)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.4125)","(7.0, 8.8, 8.227272727272727)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.665853658536586)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.09090909090909)","(4.2, 5.1, 5.067164179104477)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:56.823119,"(7.0, 11.5, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.45609756097561)","(7.0, 8.8, 8.227272727272727)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.733333333333333)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.20754716981132)","(4.2, 5.1, 5.067164179104477)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:58.208565,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.352631578947369)","(7.0, 8.8, 8.275)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.20754716981132)","(4.2, 5.1, 5.067164179104477)","(101.0, 260.0, 200.0)"
08-12-2022 14:12:59.715613,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.352631578947369)","(7.0, 8.8, 8.227272727272727)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.146341463414632)","(4.2, 5.1, 5.067164179104477)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:01.105262,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.352631578947369)","(7.0, 8.8, 8.227272727272727)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.0, 9.5)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.272727272727273)","(4.2, 5.1, 5.080645161290322)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:02.370170,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.033333333333333)","(7.0, 8.8, 8.152000000000001)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.0, 9.204545454545455)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.272727272727273)","(4.2, 5.1, 5.080645161290322)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:03.598135,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.033333333333333)","(7.0, 8.8, 8.152000000000001)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.272727272727273)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:05.035208,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 4.9399999999999995)","(7.0, 8.8, 8.152000000000001)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.272727272727273)","(4.2, 5.1, 5.077999999999999)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:06.652592,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 4.966666666666667)","(7.0, 8.8, 8.227272727272727)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.272727272727273)","(4.2, 5.1, 5.077999999999999)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:08.189323,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 4.966666666666667)","(7.0, 8.8, 8.227272727272727)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:09.753870,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.036842105263158)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:11.194857,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.036842105263158)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:12.525691,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 5.036842105263158)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:14.181515,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.5, 4.871428571428572)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.1875)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:15.575584,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.1875)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:17.083502,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.1875)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:18.661095,"(7.0, 11.0, 11.488095238095237)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.779310344827586)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:20.300016,"(7.0, 11.5, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:21.743003,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.068181818181818)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 200.0)"
08-12-2022 14:13:23.115236,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.24)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 196.0)"
08-12-2022 14:13:24.417985,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.24)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 196.0)"
08-12-2022 14:13:25.834225,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.24)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 196.0)"
08-12-2022 14:13:27.632690,"(7.0, 11.0, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.24)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.086666666666666)","(101.0, 260.0, 196.0)"
08-12-2022 14:13:29.303565,"(7.0, 11.0, 11.488095238095237)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.24)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.575)","(4.2, 5.1, 5.09)","(101.0, 260.0, 196.0)"
08-12-2022 14:13:30.924743,"(7.0, 11.5, 10.982558139534884)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.871428571428572)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 9.24)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.347826086956523)","(4.2, 5.1, 5.09)","(101.0, 260.0, 196.0)"
08-12-2022 14:13:32.529526,"(7.0, 11.0, 10.75)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.0)","(6.5, 7.8, 7.683870967741935)","(16.0, 20.0, 18.8)","(4.2, 5.1, 5.09)","(101.0, 260.0, 235.0)"
08-12-2022 14:13:34.039310,"(7.0, 11.0, 10.75)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 7.8, 7.683870967741935)","(16.0, 21.0, 18.705882352941178)","(4.2, 5.1, 5.09)","(101.0, 290.0, 230.0)"
08-12-2022 14:13:35.479940,"(7.0, 11.0, 10.75)","(10.0, 14.5, 14.166666666666666)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.221428571428572)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 7.8, 7.683870967741935)","(16.0, 21.0, 18.705882352941178)","(4.2, 5.1, 5.09)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:36.917076,"(7.0, 11.0, 10.8)","(10.0, 14.5, 14.1)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 7.8, 7.683870967741935)","(16.0, 21.0, 18.8)","(4.2, 5.1, 5.09)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:38.321911,"(7.0, 11.0, 10.8)","(10.0, 14.5, 13.8)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.296)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 7.8, 7.683870967741935)","(16.0, 21.0, 18.8)","(4.2, 5.1, 5.09)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:39.631946,"(7.0, 11.0, 10.8)","(10.0, 14.5, 13.8)","(3.7, 5.3, 4.8)","(7.0, 8.8, 8.236363636363636)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 7.8, 7.6871794871794865)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.1, 5.107719298245613)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:40.998287,"(7.0, 11.0, 10.8)","(10.0, 14.5, 13.8)","(3.7, 5.3, 4.8)","(7.0, 8.6, 8.218181818181819)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 7.8, 8.057142857142857)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.2, 5.0488505747126435)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:42.408785,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.3, 4.8)","(7.0, 8.6, 8.218181818181819)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.2, 8.048)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.2, 5.0488505747126435)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:43.931674,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.3, 5.0)","(7.0, 8.6, 8.218181818181819)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.4, 8.048)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.2, 5.0488505747126435)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:45.399889,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.3, 4.7555555555555555)","(7.0, 8.6, 8.218181818181819)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.4, 8.040816326530612)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.2, 5.0488505747126435)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:46.872684,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.2, 4.8)","(7.0, 8.6, 8.22857142857143)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.4, 8.040816326530612)","(16.0, 21.0, 19.181818181818183)","(4.2, 5.2, 5.137671232876712)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:48.301701,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.1, 4.866666666666666)","(7.0, 8.4, 8.22857142857143)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.4, 8.040816326530612)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.2, 5.137671232876712)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:49.757813,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.1, 5.022222222222222)","(7.0, 8.4, 8.22857142857143)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.4, 8.040816326530612)","(16.0, 21.0, 19.20689655172414)","(4.2, 5.2, 5.137671232876712)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:51.304250,"(7.0, 11.5, 10.375)","(10.0, 14.5, 13.8)","(3.7, 5.3, 4.8)","(7.0, 8.4, 8.22857142857143)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.125)","(6.5, 8.4, 8.040816326530612)","(16.0, 21.0, 19.375)","(4.2, 5.2, 5.137671232876712)","(101.0, 280.0, 230.0)"
08-12-2022 14:13:52.992663,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.1, 5.4)","(7.0, 8.4, 8.2)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.044444444444444)","(16.0, 21.0, 19.424242424242426)","(4.2, 5.2, 5.065945945945946)","(101.0, 280.0, 225.0)"
08-12-2022 14:13:54.422520,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.5, 4.9)","(7.0, 8.4, 8.2)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.044444444444444)","(16.0, 21.0, 19.424242424242426)","(4.2, 5.2, 5.065945945945946)","(101.0, 270.0, 225.0)"
08-12-2022 14:13:55.905286,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.2, 4.74)","(7.0, 8.4, 8.2)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.044444444444444)","(16.0, 21.0, 24.714285714285715)","(4.2, 5.2, 5.065945945945946)","(101.0, 270.0, 225.0)"
08-12-2022 14:13:57.341727,"(7.0, 11.5, 10.441176470588236)","(10.0, 14.5, 13.8)","(3.7, 5.1, 4.74)","(7.0, 8.4, 8.185714285714285)","(21.0, 36.0, 30.666666666666668)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.4, 8.10909090909091)","(16.0, 29.0, 27.5)","(4.2, 5.2, 5.064210526315789)","(101.0, 270.0, 225.0)"
