,Zipping Yvette,Icarus Bale,Jimmy Bale,Jazz Party,Red Fire Bay,My Name,Lightning Rocket,Tenement Hall
203,"[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 7, 980148), 3.1, 4.8]"
204,"[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 9, 152447), 3.1, 4.8]"
205,"[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 10, 322796), 3.1, 4.8]"
206,"[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 11, 505010), 3.1, 4.8]"
207,"[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 12, 660889), 3.1, 4.8]"
208,"[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 13, 813987), 3.1, 4.8]"
209,"[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 14, 950222), 3.1, 4.8]"
210,"[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 16, 106911), 3.1, 4.8]"
211,"[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 17, 251327), 3.1, 4.8]"
212,"[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 18, 388212), 3.1, 4.8]"
213,"[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 19, 532886), 3.1, 4.8]"
214,"[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 20, 704000), 3.1, 4.8]"
215,"[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 21, 867377), 3.1, 4.8]"
216,"[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 23, 17497), 3.1, 4.8]"
217,"[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 24, 194978), 3.1, 4.8]"
218,"[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 25, 365122), 3.1, 4.8]"
219,"[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 26, 552183), 3.1, 4.8]"
220,"[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 27, 719029), 3.1, 4.8]"
221,"[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 28, 898360), 3.1, 4.8]"
222,"[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 30, 59036), 3.1, 4.8]"
223,"[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 31, 277195), 3.1, 4.8]"
224,"[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 32, 541257), 3.1, 4.8]"
225,"[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 33, 888124), 3.1, 4.8]"
226,"[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 35, 163784), 3.1, 4.8]"
227,"[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 36, 413663), 3.1, 4.8]"
228,"[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 37, 659592), 3.1, 4.8]"
229,"[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 38, 893493), 3.1, 4.8]"
230,"[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 40, 122638), 3.1, 4.8]"
231,"[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 41, 340082), 3.1, 4.8]"
232,"[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 42, 594646), 3.1, 4.8]"
233,"[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 43, 769861), 3.1, 4.8]"
234,"[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 45, 75077), 3.1, 4.8]"
235,"[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 46, 333004), 3.1, 4.8]"
236,"[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 47, 593060), 3.1, 4.8]"
237,"[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 48, 853487), 3.1, 4.8]"
238,"[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 50, 88033), 3.1, 4.8]"
239,"[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 51, 288710), 3.1, 4.8]"
240,"[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 52, 496069), 3.1, 4.8]"
241,"[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 53, 671715), 3.1, 4.8]"
242,"[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 3.8, 6.2]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 59, 54, 860545), 3.1, 4.8]"
