,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 11:44:09.990224,"(6.0, 14.0, 10.114285714285714)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:11.433987,"(6.0, 14.0, 10.114285714285714)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:12.806466,"(6.0, 14.0, 10.114285714285714)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:14.132965,"(6.0, 14.0, 11.6)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:15.606648,"(6.0, 14.0, 11.6)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:17.093886,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:18.545006,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:19.969541,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:21.387774,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:22.685990,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:24.156103,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:25.500502,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:26.900053,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:28.311739,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:29.732590,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:31.179311,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:32.545443,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:34.258103,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.52)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:35.951552,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.4, 8.266666666666666)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:37.620275,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.2, 8.145454545454545)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:39.007578,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.6, 7.818181818181818)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:40.524588,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 9.0, 8.200000000000001)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:42.327832,"(6.0, 14.0, 10.685714285714285)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 8.6, 8.05)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:43.942347,"(6.0, 14.0, 11.89090909090909)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 8.6, 8.05)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:45.406087,"(6.0, 14.0, 11.89090909090909)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 8.6, 7.933333333333333)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:46.753740,"(6.0, 14.0, 11.89090909090909)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 8.6, 7.933333333333333)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:48.094606,"(6.0, 14.0, 11.89090909090909)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 64.85)","(26.0, 230.0, 160.0)","(6.0, 8.6, 7.933333333333333)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:49.490292,"(6.0, 14.0, 11.89090909090909)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 145.33333333333334)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 85.0, 6.2)","(26.0, 230.0, 160.0)","(6.0, 8.6, 7.933333333333333)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:50.891238,"(6.0, 14.0, 11.89090909090909)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.33333333333334)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 8.0, 5.4)","(26.0, 230.0, 160.0)","(6.0, 8.6, 8.360000000000001)","(31.0, 230.0, 161.66666666666666)"
06-01-2023 11:44:52.411834,"(6.0, 14.0, 11.2)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 171.2)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 200.0)","(3.9, 7.4, 6.35)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.360000000000001)","(31.0, 230.0, 195.83333333333331)"
06-01-2023 11:44:53.851269,"(6.0, 14.0, 11.2)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 177.75)","(3.9, 7.0, 6.35)","(26.0, 230.0, 209.0)","(6.0, 8.8, 8.360000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:44:55.235371,"(6.0, 14.0, 11.028571428571428)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 7.0, 6.65)","(26.0, 230.0, 209.0)","(6.0, 8.8, 8.360000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:44:56.622332,"(6.0, 14.0, 11.028571428571428)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 7.4, 6.65)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.360000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:44:58.029275,"(6.0, 14.0, 11.028571428571428)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 7.4, 6.65)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.360000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:44:59.450887,"(6.0, 14.0, 11.028571428571428)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 7.4, 6.65)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.066666666666666)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:00.871448,"(6.0, 14.0, 11.028571428571428)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.8733333333333335)","(26.0, 230.0, 160.0)","(3.9, 7.4, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.457142857142857)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:02.271819,"(6.0, 14.0, 11.028571428571428)","(7.0, 11.5, 9.700000000000001)","(21.0, 210.0, 171.1)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.86)","(26.0, 230.0, 160.0)","(3.9, 7.8, 6.8)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.457142857142857)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:03.652668,"(6.0, 14.0, 11.714285714285714)","(7.0, 11.5, 10.1)","(21.0, 210.0, 161.375)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.86)","(26.0, 230.0, 160.0)","(3.9, 7.6, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:04.990038,"(6.0, 14.0, 11.125)","(7.0, 11.5, 10.4)","(21.0, 210.0, 153.875)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.86)","(26.0, 230.0, 200.0)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:06.237561,"(6.0, 13.0, 11.125)","(7.0, 11.5, 10.4)","(21.0, 200.0, 153.875)","(21.0, 210.0, 145.5)","(2.5, 2.94, 2.86)","(26.0, 230.0, 200.0)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:07.511733,"(6.0, 14.5, 12.25)","(7.0, 11.5, 10.81111111111111)","(21.0, 200.0, 153.875)","(21.0, 230.0, 101.9)","(2.5, 2.94, 2.86)","(26.0, 230.0, 200.0)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 207.22222222222223)"
06-01-2023 11:45:08.873639,"(6.0, 14.5, 12.7)","(7.0, 11.5, 10.069230769230769)","(21.0, 200.0, 146.375)","(21.0, 230.0, 158.83333333333334)","(2.5, 2.94, 2.86)","(26.0, 230.0, 203.75)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:10.149472,"(6.0, 14.5, 12.7)","(7.0, 11.5, 9.433333333333334)","(21.0, 190.0, 146.375)","(21.0, 230.0, 158.83333333333334)","(2.5, 2.94, 2.86)","(26.0, 230.0, 203.75)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:11.450461,"(6.0, 14.5, 12.7)","(7.0, 11.5, 9.433333333333334)","(21.0, 190.0, 146.375)","(21.0, 230.0, 158.83333333333334)","(2.5, 2.94, 2.86)","(26.0, 230.0, 203.75)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:12.734260,"(6.0, 14.5, 12.7)","(7.0, 11.5, 9.433333333333334)","(21.0, 190.0, 146.375)","(21.0, 230.0, 158.83333333333334)","(2.5, 2.94, 2.86)","(26.0, 230.0, 203.75)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:14.034739,"(6.0, 14.5, 12.7)","(7.0, 11.5, 9.433333333333334)","(21.0, 190.0, 146.375)","(21.0, 230.0, 158.83333333333334)","(2.5, 2.94, 2.86)","(26.0, 230.0, 203.75)","(3.9, 7.8, 6.95)","(26.0, 230.0, 200.0)","(6.0, 8.8, 8.200000000000001)","(31.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:15.340299,"(9.0, 14.5, 12.7)","(6.5, 11.5, 9.299999999999999)","(17.0, 190.0, 146.375)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 7.8, 6.95)","(31.0, 230.0, 200.0)","(5.5, 8.8, 8.200000000000001)","(41.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:16.694347,"(9.0, 14.5, 12.7)","(6.5, 11.5, 9.299999999999999)","(17.0, 190.0, 131.375)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 7.8, 5.08)","(31.0, 230.0, 200.0)","(5.5, 8.8, 8.200000000000001)","(41.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:18.474921,"(9.0, 19.5, 17.125)","(6.5, 11.5, 9.299999999999999)","(17.0, 170.0, 131.375)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 7.8, 5.9)","(31.0, 230.0, 200.0)","(5.5, 8.8, 8.200000000000001)","(41.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:20.135693,"(9.0, 19.5, 17.125)","(6.5, 11.5, 9.299999999999999)","(17.0, 170.0, 131.375)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 7.4, 5.266666666666667)","(31.0, 230.0, 200.0)","(5.5, 8.8, 7.9)","(41.0, 230.0, 211.36363636363637)"
06-01-2023 11:45:21.736931,"(9.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(17.0, 170.0, 138.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 7.0, 6.2)","(31.0, 230.0, 178.25)","(5.5, 8.4, 7.9)","(41.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:23.303564,"(9.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(17.0, 180.0, 138.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 6.8, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.4, 7.9)","(41.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:24.642731,"(9.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(17.0, 180.0, 138.875)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.7, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.4, 7.9)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:25.899386,"(10.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(15.0, 180.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.4, 7.0)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:27.240275,"(10.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.4, 7.0)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:28.521641,"(10.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.4, 7.4799999999999995)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:29.878939,"(10.0, 19.5, 17.125)","(6.5, 11.5, 10.18)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.2, 7.4799999999999995)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:31.224737,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.04)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.2, 7.4799999999999995)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:32.680367,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.04)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.2, 7.4799999999999995)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:34.069374,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.04)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.2, 7.4799999999999995)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:35.467554,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.04)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.35)","(31.0, 230.0, 178.25)","(5.5, 8.2, 7.75)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:36.848676,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.04)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.657142857142857)","(31.0, 230.0, 178.5)","(5.5, 8.2, 7.15)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:38.307469,"(10.0, 19.5, 17.125)","(6.5, 11.0, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.657142857142857)","(31.0, 230.0, 178.5)","(5.5, 8.4, 7.75)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:39.801491,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.790909090909091)","(31.0, 230.0, 188.8)","(5.5, 8.2, 7.15)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:41.281882,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.4, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:42.661804,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:44.027021,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:45.337007,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:46.764820,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.36)","(51.0, 230.0, 162.66666666666666)"
06-01-2023 11:45:48.201978,"(10.0, 19.5, 17.125)","(6.5, 10.5, 9.185714285714285)","(15.0, 32.0, 25.4)","(26.0, 230.0, 158.83333333333334)","(2.35, 2.94, 2.86)","(31.0, 230.0, 203.75)","(3.8, 7.0, 6.864705882352942)","(31.0, 230.0, 188.8)","(5.5, 8.0, 7.75)","(51.0, 230.0, 162.66666666666666)"
