,Osterberg,Radiant Knight,Raw Impact,Razzama,Sukhbir,To Dubawi Stay,De Lovely Lad,The Hulkbuster,Vardon,Elite Quality
348,"[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 52, 179826), 4.6, 8.0]"
349,"[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 53, 341902), 4.6, 8.0]"
350,"[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 54, 505038), 4.6, 8.0]"
351,"[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 55, 653957), 4.6, 8.0]"
352,"[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 56, 816377), 4.6, 8.0]"
353,"[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 57, 968015), 4.6, 8.0]"
354,"[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 13, 59, 121789), 4.6, 8.0]"
355,"[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 0, 278712), 4.6, 8.0]"
356,"[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 1, 434527), 4.6, 8.0]"
357,"[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 2, 580920), 4.6, 8.0]"
358,"[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 3, 737254), 4.6, 8.0]"
359,"[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 4, 890346), 4.6, 8.0]"
360,"[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 6, 38589), 4.6, 8.0]"
361,"[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 7, 206294), 4.6, 8.0]"
362,"[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 8, 384612), 4.6, 8.0]"
363,"[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 9, 552118), 4.6, 8.0]"
364,"[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 10, 708400), 4.6, 8.0]"
365,"[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 11, 863817), 4.6, 8.0]"
366,"[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 13, 24718), 4.6, 8.0]"
367,"[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 2.7, 3.85]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 14, 181277), 4.6, 8.0]"
368,"[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 15, 348351), 4.6, 8.0]"
369,"[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 16, 504440), 4.6, 8.0]"
370,"[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 17, 666211), 4.6, 8.0]"
371,"[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 18, 828190), 4.6, 8.0]"
372,"[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 19, 985941), 4.6, 8.0]"
373,"[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 21, 143862), 4.6, 8.0]"
374,"[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 22, 312062), 4.6, 8.0]"
375,"[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 23, 482211), 4.6, 8.0]"
376,"[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 24, 632061), 4.6, 8.0]"
377,"[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 25, 793917), 4.6, 8.0]"
378,"[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 26, 958488), 4.6, 8.0]"
379,"[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 3.9, 4.6]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 10.0, 11.5]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 14.0, 16.0]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 14, 28, 118678), 4.6, 8.0]"
