,Freddy Mac,Vested Interest,Shalily,Son Of Bielski,Red Stiletto,Langworthy,Five Ounce,Ruby Edition,Barossa Kiss,Keck,Sarwatte
10-01-2023 14:15:07.812371,"(3.8, 5.0, 4.9)","(3.2, 4.3, 4.144444444444445)","(4.4, 6.2, 5.857142857142857)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.5, 18.5)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 90.0)","(26.0, 48.0, 39.666666666666664)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:09.192348,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.763636363636364)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.5, 18.5)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 90.0)","(26.0, 48.0, 40.5)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:10.610620,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.763636363636364)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.5, 18.5)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 90.0)","(26.0, 48.0, 40.5)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:11.906851,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.763636363636364)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.5, 18.5)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 90.0)","(26.0, 48.0, 40.5)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:13.295803,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.763636363636364)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 75.71428571428572)","(51.0, 120.0, 87.5)","(26.0, 48.0, 40.5)","(101.0, 360.0, 340.0)"
10-01-2023 14:15:14.720097,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.779999999999999)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 75.71428571428572)","(51.0, 120.0, 87.5)","(26.0, 48.0, 40.5)","(101.0, 390.0, 304.0)"
10-01-2023 14:15:16.218847,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.779999999999999)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.670588235294117)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 90.0)","(26.0, 48.0, 40.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:17.646843,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.779999999999999)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.806896551724138)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 90.0)","(26.0, 48.0, 40.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:19.004313,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.779999999999999)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.806896551724138)","(51.0, 80.0, 71.66666666666667)","(51.0, 120.0, 83.33333333333333)","(26.0, 48.0, 40.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:20.325922,"(3.8, 5.0, 4.9)","(3.2, 4.2, 4.0888888888888895)","(4.4, 6.2, 5.779999999999999)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.625)","(13.0, 19.0, 18.8)","(7.5, 9.0, 8.758730158730158)","(51.0, 80.0, 67.5)","(51.0, 120.0, 83.33333333333333)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:21.684618,"(3.8, 5.0, 4.914285714285715)","(3.2, 4.2, 4.1000000000000005)","(4.4, 6.2, 5.699999999999999)","(9.0, 12.5, 12.0)","(11.0, 16.0, 15.142857142857142)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.758730158730158)","(51.0, 80.0, 67.5)","(51.0, 120.0, 83.33333333333333)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:23.002624,"(3.8, 5.0, 4.914285714285715)","(3.2, 4.2, 4.066666666666666)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.0)","(11.0, 16.0, 15.703703703703704)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 80.0, 77.5)","(51.0, 120.0, 83.33333333333333)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:24.392715,"(3.8, 5.9, 5.300000000000001)","(3.2, 4.2, 4.066666666666666)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.0)","(11.0, 16.0, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 77.5)","(51.0, 120.0, 83.33333333333333)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:25.859274,"(3.8, 5.7, 5.533333333333333)","(3.2, 4.2, 4.054545454545455)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.0)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:27.364707,"(3.8, 5.7, 5.25)","(3.2, 4.2, 4.054545454545455)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.0)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:28.760755,"(3.8, 5.7, 5.16)","(3.2, 4.2, 4.054545454545455)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.0)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 43.5)","(101.0, 380.0, 304.0)"
10-01-2023 14:15:30.101554,"(3.8, 5.7, 5.4)","(3.2, 4.2, 3.8857142857142857)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 43.5)","(101.0, 380.0, 298.0)"
10-01-2023 14:15:31.449393,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.124528301886793)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 43.5)","(101.0, 370.0, 292.0)"
10-01-2023 14:15:32.854446,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.124528301886793)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 43.5)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:34.309138,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.124528301886793)","(4.4, 6.2, 5.685714285714285)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.333333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 43.5)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:35.784373,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 19.0, 18.0)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:37.175961,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.964285714285715)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:38.536087,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 18.083333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:39.869598,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 18.083333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 92.5)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:41.153471,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 18.083333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:42.518569,"(3.8, 5.7, 5.4)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 18.083333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:44.159171,"(3.8, 5.8, 5.0)","(3.2, 4.2, 4.075)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 18.083333333333332)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:45.757014,"(3.8, 5.8, 5.0)","(3.2, 4.2, 3.934090909090909)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.785714285714285)","(7.5, 9.0, 8.851851851851851)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 48.0, 38.857142857142854)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:47.218997,"(3.8, 5.8, 5.0)","(3.2, 4.2, 4.036363636363636)","(4.4, 6.2, 5.808695652173913)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.642857142857142)","(13.0, 18.5, 17.5)","(7.5, 9.0, 8.859649122807017)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 46.0, 43.142857142857146)","(101.0, 390.0, 340.0)"
10-01-2023 14:15:48.985222,"(3.8, 5.8, 5.0)","(3.2, 4.1, 4.0249999999999995)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 16.0, 15.0)","(13.0, 18.5, 17.6)","(7.5, 9.0, 8.859649122807017)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 44.0, 39.63636363636364)","(101.0, 370.0, 298.0)"
10-01-2023 14:15:50.740745,"(3.8, 5.8, 5.0)","(3.2, 4.1, 4.0249999999999995)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.6)","(7.5, 9.0, 8.566233766233767)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 44.0, 39.63636363636364)","(101.0, 370.0, 298.0)"
10-01-2023 14:15:52.190540,"(3.8, 5.8, 5.0)","(3.2, 4.1, 4.0249999999999995)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.566233766233767)","(51.0, 100.0, 85.0)","(51.0, 120.0, 98.0)","(26.0, 44.0, 41.714285714285715)","(101.0, 370.0, 298.0)"
10-01-2023 14:15:53.646520,"(3.8, 5.8, 5.133333333333333)","(3.2, 4.1, 4.0249999999999995)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.58108108108108)","(51.0, 100.0, 85.0)","(51.0, 120.0, 87.89473684210526)","(26.0, 44.0, 41.714285714285715)","(101.0, 370.0, 275.0)"
10-01-2023 14:15:55.038654,"(3.8, 5.5, 5.033333333333333)","(3.2, 4.1, 4.0249999999999995)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.58108108108108)","(51.0, 100.0, 85.0)","(51.0, 90.0, 87.89473684210526)","(26.0, 44.0, 41.714285714285715)","(101.0, 360.0, 292.0)"
10-01-2023 14:15:56.429568,"(3.8, 5.5, 5.033333333333333)","(3.2, 4.1, 4.0249999999999995)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.214285714285714)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.592307692307692)","(51.0, 100.0, 77.5)","(51.0, 90.0, 80.0)","(26.0, 44.0, 41.714285714285715)","(101.0, 360.0, 286.0)"
10-01-2023 14:15:57.813532,"(3.8, 5.5, 5.271428571428571)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.214285714285714)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.592307692307692)","(51.0, 100.0, 77.5)","(51.0, 90.0, 80.0)","(26.0, 44.0, 41.714285714285715)","(101.0, 350.0, 250.0)"
10-01-2023 14:15:59.218321,"(3.8, 5.5, 5.271428571428571)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.214285714285714)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.592307692307692)","(51.0, 100.0, 77.5)","(51.0, 90.0, 73.94736842105263)","(26.0, 44.0, 41.714285714285715)","(101.0, 350.0, 280.0)"
10-01-2023 14:16:00.764100,"(3.8, 5.5, 5.271428571428571)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.88235294117647)","(9.0, 12.5, 12.1)","(11.0, 15.5, 15.0)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.592307692307692)","(51.0, 100.0, 77.5)","(51.0, 85.0, 78.4375)","(26.0, 44.0, 41.714285714285715)","(101.0, 350.0, 263.3333333333333)"
10-01-2023 14:16:02.223383,"(3.8, 5.5, 5.0200000000000005)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.58108108108108)","(51.0, 100.0, 85.0)","(51.0, 85.0, 78.4375)","(26.0, 44.0, 41.714285714285715)","(101.0, 350.0, 280.0)"
10-01-2023 14:16:03.659408,"(3.8, 5.5, 5.0200000000000005)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.58108108108108)","(51.0, 100.0, 85.0)","(51.0, 85.0, 78.4375)","(26.0, 44.0, 41.714285714285715)","(101.0, 350.0, 275.0)"
10-01-2023 14:16:05.024532,"(3.8, 5.5, 4.94)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.8, 8.529032258064516)","(51.0, 100.0, 65.0)","(51.0, 85.0, 78.4375)","(26.0, 44.0, 42.5)","(101.0, 340.0, 275.0)"
10-01-2023 14:16:06.422106,"(3.8, 5.3, 4.926666666666667)","(3.2, 4.1, 4.045454545454545)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.529032258064516)","(51.0, 80.0, 65.0)","(51.0, 85.0, 72.14285714285714)","(26.0, 44.0, 42.5)","(101.0, 340.0, 270.0)"
10-01-2023 14:16:07.823701,"(3.8, 5.3, 4.942105263157895)","(3.2, 4.1, 4.0375)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.524137931034483)","(51.0, 80.0, 65.0)","(51.0, 85.0, 72.14285714285714)","(26.0, 44.0, 42.5)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:09.234131,"(3.8, 5.3, 4.942105263157895)","(3.2, 4.1, 4.0375)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.524137931034483)","(51.0, 80.0, 65.0)","(51.0, 85.0, 76.92307692307693)","(26.0, 44.0, 42.5)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:10.628881,"(3.8, 5.3, 4.942105263157895)","(3.2, 4.1, 4.0375)","(4.4, 6.2, 5.92)","(9.0, 12.5, 12.1)","(11.0, 15.5, 14.785714285714286)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.524137931034483)","(51.0, 80.0, 65.0)","(51.0, 85.0, 78.4375)","(26.0, 44.0, 42.5)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:11.976455,"(3.8, 5.3, 4.95)","(3.2, 4.1, 3.984782608695652)","(4.4, 6.2, 5.955555555555556)","(9.0, 12.5, 12.205882352941176)","(11.0, 15.5, 15.344827586206897)","(13.0, 18.5, 17.5)","(7.5, 8.6, 8.52)","(51.0, 80.0, 61.25)","(51.0, 85.0, 67.0)","(26.0, 44.0, 44.857142857142854)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:13.348371,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.984782608695652)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 61.25)","(51.0, 85.0, 75.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:14.727222,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.975)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 61.25)","(51.0, 85.0, 75.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:16.122275,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.975)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 61.25)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:17.505365,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.975)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 61.25)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:18.801188,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.975)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 71.66666666666667)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:20.074803,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.975)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 71.66666666666667)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:21.364394,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.975)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 270.0)"
10-01-2023 14:16:22.773052,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 330.0, 278.0)"
10-01-2023 14:16:24.129143,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:25.480616,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:26.782639,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:28.184340,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:29.546287,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:30.969307,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 12.222222222222221)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.436363636363637)","(51.0, 80.0, 75.83333333333334)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:32.366971,"(3.8, 5.3, 4.95)","(3.2, 4.2, 4.0734375)","(4.4, 6.2, 5.833333333333334)","(9.0, 12.5, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.642857142857142)","(7.5, 8.6, 8.532075471698112)","(51.0, 80.0, 73.75)","(51.0, 85.0, 67.0)","(26.0, 46.0, 45.0)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:33.776682,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.8727272727272726)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.532075471698112)","(51.0, 80.0, 73.75)","(51.0, 85.0, 67.0)","(26.0, 46.0, 42.666666666666664)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:35.143328,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.8727272727272726)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.49090909090909)","(51.0, 80.0, 73.75)","(51.0, 85.0, 65.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:36.460648,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.8727272727272726)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.49090909090909)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 380.0, 278.0)"
10-01-2023 14:16:37.873829,"(3.8, 5.3, 4.95)","(3.2, 4.2, 3.8727272727272726)","(4.4, 6.2, 5.833333333333334)","(9.0, 13.0, 11.596534653465346)","(11.0, 15.5, 14.75)","(13.0, 18.5, 17.6)","(7.5, 8.6, 8.49090909090909)","(51.0, 80.0, 73.75)","(51.0, 75.0, 60.0)","(26.0, 44.0, 42.666666666666664)","(101.0, 380.0, 290.0)"
