,Hand Break,Dana Poppie,Brutus Maximus,Venetian Fury,Saint Sofia,Damage,Takahi Chisum
259,"[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 39, 423658), 6.0, 11.0]"
260,"[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 40, 550274), 6.0, 11.0]"
261,"[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 41, 713200), 6.0, 11.0]"
262,"[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 42, 842354), 6.0, 11.0]"
263,"[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 43, 983628), 6.0, 11.0]"
264,"[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 45, 109498), 6.0, 11.0]"
265,"[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 46, 230489), 6.0, 11.0]"
266,"[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 47, 348770), 6.0, 11.0]"
267,"[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 48, 471276), 6.0, 11.0]"
268,"[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 49, 594412), 6.0, 11.0]"
269,"[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 50, 726960), 6.0, 11.0]"
270,"[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 51, 850560), 6.0, 11.0]"
271,"[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 52, 964777), 6.0, 11.0]"
272,"[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 2.8, 4.1]","[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 54, 81371), 6.0, 11.0]"
273,"[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 55, 199716), 6.0, 11.0]"
274,"[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 56, 319359), 6.0, 11.0]"
275,"[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 57, 445437), 6.0, 11.0]"
276,"[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 58, 586774), 6.0, 11.0]"
277,"[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 19, 59, 706037), 6.0, 11.0]"
278,"[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 0, 834290), 6.0, 11.0]"
279,"[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 1, 948554), 6.0, 11.0]"
280,"[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 3, 104777), 6.0, 11.0]"
281,"[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 4, 235744), 6.0, 11.0]"
282,"[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 5, 367328), 6.0, 11.0]"
283,"[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 6, 530338), 6.0, 11.0]"
284,"[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 7, 654217), 6.0, 11.0]"
285,"[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 8, 795092), 6.0, 11.0]"
286,"[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 9, 930280), 6.0, 11.0]"
287,"[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 11, 70030), 6.0, 11.0]"
288,"[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 12, 215580), 6.0, 11.0]"
289,"[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 13, 333204), 6.0, 11.0]"
290,"[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 14, 453118), 6.0, 11.0]"
291,"[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 15, 587294), 6.0, 11.0]"
292,"[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 16, 713355), 6.0, 11.0]"
293,"[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 17, 852262), 6.0, 11.0]"
294,"[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 18, 980254), 6.0, 11.0]"
295,"[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 20, 154924), 6.0, 11.0]"
296,"[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 4.6, 8.2]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 21, 331638), 6.0, 11.0]"
297,"[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 22, 483618), 6.0, 11.0]"
298,"[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 23, 606154), 6.0, 11.0]"
299,"[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 24, 727375), 6.0, 11.0]"
300,"[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 25, 841787), 6.0, 11.0]"
301,"[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 26, 963193), 6.0, 11.0]"
302,"[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 28, 82677), 6.0, 11.0]"
303,"[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 29, 194078), 6.0, 11.0]"
304,"[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 41.0, 490.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 2.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 20, 30, 327965), 6.0, 11.0]"
