,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:18:55.587556,"(6.5, 8.0, 7.52923076923077)","(21.0, 60.0, 53.64705882352941)","(3.9, 4.3, 4.128571428571428)","(31.0, 60.0, 51.6)","(101.0, 400.0, 380.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 58.40909090909091)","(3.6, 4.2, 4.031578947368421)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.0, 7.709090909090909)","(101.0, 150.0, 134.0)","(15.0, 22.0, 20.285714285714285)"
08-12-2022 13:18:57.154678,"(6.5, 8.0, 7.52923076923077)","(21.0, 60.0, 54.6)","(3.9, 4.3, 4.128571428571428)","(31.0, 60.0, 51.6)","(101.0, 400.0, 380.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 58.40909090909091)","(3.6, 4.2, 4.031578947368421)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.0, 7.614516129032258)","(101.0, 150.0, 134.0)","(15.0, 22.0, 20.285714285714285)"
08-12-2022 13:18:58.637742,"(6.5, 8.0, 7.52923076923077)","(21.0, 60.0, 49.2)","(3.9, 4.3, 4.11917808219178)","(31.0, 60.0, 51.6)","(101.0, 400.0, 380.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 58.40909090909091)","(3.6, 4.2, 4.031578947368421)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.2, 7.614516129032258)","(101.0, 150.0, 134.0)","(15.0, 22.0, 20.285714285714285)"
08-12-2022 13:19:00.212452,"(6.5, 8.0, 7.52923076923077)","(21.0, 60.0, 48.54545454545455)","(3.9, 4.3, 4.11917808219178)","(31.0, 60.0, 51.6)","(101.0, 400.0, 395.45454545454544)","(4.0, 6.6, 6.2)","(51.0, 70.0, 58.40909090909091)","(3.6, 4.2, 4.031578947368421)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.2, 7.616071428571428)","(101.0, 150.0, 134.0)","(15.0, 22.0, 20.285714285714285)"
08-12-2022 13:19:01.774114,"(6.5, 8.0, 7.52923076923077)","(21.0, 60.0, 48.54545454545455)","(3.9, 4.3, 4.11917808219178)","(31.0, 60.0, 53.25)","(101.0, 400.0, 386.6666666666667)","(4.0, 6.6, 6.2)","(51.0, 70.0, 58.40909090909091)","(3.6, 4.2, 4.04)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.2, 7.616071428571428)","(101.0, 150.0, 150.0)","(15.0, 22.0, 20.88888888888889)"
08-12-2022 13:19:03.856169,"(6.5, 8.0, 7.52923076923077)","(21.0, 60.0, 49.81818181818182)","(3.9, 4.3, 4.126315789473684)","(31.0, 60.0, 48.5)","(101.0, 400.0, 365.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 58.40909090909091)","(3.6, 4.2, 4.054545454545455)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.2, 7.616666666666666)","(101.0, 170.0, 151.11111111111111)","(15.0, 22.0, 20.88888888888889)"
08-12-2022 13:19:05.887091,"(6.5, 8.0, 7.6421052631578945)","(21.0, 60.0, 58.421052631578945)","(3.9, 4.3, 4.27421875)","(31.0, 55.0, 58.2)","(101.0, 400.0, 380.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 64.51612903225806)","(3.6, 4.1, 3.9695652173913043)","(101.0, 380.0, 316.6666666666667)","(5.5, 8.0, 7.603960396039604)","(101.0, 160.0, 154.28571428571428)","(16.0, 22.0, 20.736842105263158)"
08-12-2022 13:19:08.012281,"(6.5, 8.0, 7.6421052631578945)","(21.0, 60.0, 78.91304347826087)","(3.9, 4.3, 4.27421875)","(31.0, 60.0, 58.2)","(101.0, 400.0, 380.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 64.51612903225806)","(3.6, 4.1, 3.9695652173913043)","(101.0, 370.0, 310.0)","(5.5, 8.0, 7.603960396039604)","(101.0, 190.0, 153.88888888888889)","(16.0, 22.0, 20.736842105263158)"
08-12-2022 13:19:09.861653,"(6.5, 8.0, 7.6421052631578945)","(21.0, 85.0, 70.0)","(3.9, 4.3, 4.279166666666667)","(31.0, 60.0, 54.0)","(101.0, 400.0, 395.45454545454544)","(4.0, 6.6, 6.2)","(51.0, 70.0, 64.51612903225806)","(3.6, 4.1, 3.9709677419354836)","(101.0, 370.0, 310.0)","(5.5, 8.0, 7.603960396039604)","(101.0, 190.0, 153.88888888888889)","(16.0, 22.0, 20.736842105263158)"
08-12-2022 13:19:11.860593,"(6.5, 8.0, 7.6421052631578945)","(21.0, 85.0, 66.53846153846153)","(3.9, 4.3, 4.279166666666667)","(31.0, 60.0, 75.0)","(101.0, 400.0, 386.6666666666667)","(4.0, 6.6, 6.2)","(51.0, 70.0, 64.51612903225806)","(3.6, 4.1, 3.9709677419354836)","(101.0, 370.0, 310.0)","(5.5, 8.0, 7.603960396039604)","(101.0, 190.0, 153.88888888888889)","(16.0, 22.0, 20.58823529411765)"
08-12-2022 13:19:13.768911,"(6.5, 8.0, 7.6421052631578945)","(21.0, 80.0, 66.53846153846153)","(3.9, 4.3, 4.297938144329897)","(31.0, 85.0, 61.25)","(101.0, 400.0, 386.6666666666667)","(4.0, 6.6, 6.2)","(51.0, 70.0, 64.51612903225806)","(3.6, 4.1, 3.9726114649681525)","(101.0, 370.0, 280.0)","(5.5, 8.0, 7.603960396039604)","(101.0, 190.0, 153.88888888888889)","(16.0, 22.0, 21.25)"
08-12-2022 13:19:15.622007,"(6.5, 8.0, 7.6421052631578945)","(21.0, 80.0, 66.53846153846153)","(3.9, 4.3, 4.297938144329897)","(31.0, 80.0, 61.25)","(101.0, 400.0, 365.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 64.51612903225806)","(3.6, 4.1, 3.929059829059829)","(101.0, 370.0, 310.0)","(5.5, 8.0, 7.603960396039604)","(101.0, 190.0, 165.0)","(16.0, 22.0, 21.25)"
08-12-2022 13:19:17.454999,"(6.5, 8.0, 7.76)","(21.0, 80.0, 66.53846153846153)","(3.9, 4.3, 4.297938144329897)","(31.0, 80.0, 61.25)","(101.0, 400.0, 397.27272727272725)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.5)","(3.6, 4.1, 3.913084112149533)","(101.0, 370.0, 285.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 190.0, 125.0)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:19.241801,"(6.5, 8.0, 7.85)","(21.0, 80.0, 66.53846153846153)","(3.9, 4.3, 4.2969387755102035)","(31.0, 80.0, 61.25)","(101.0, 400.0, 397.27272727272725)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.94736842105263)","(3.6, 4.1, 3.913084112149533)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 190.0, 123.52941176470588)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:21.051558,"(6.5, 8.0, 7.85)","(21.0, 80.0, 66.53846153846153)","(3.9, 4.3, 4.2969387755102035)","(31.0, 80.0, 61.25)","(101.0, 400.0, 398.3333333333333)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.94736842105263)","(3.6, 4.1, 3.913084112149533)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 123.52941176470588)","(16.0, 22.0, 21.696969696969695)"
08-12-2022 13:19:22.861791,"(6.5, 8.0, 7.7043478260869565)","(21.0, 80.0, 72.14285714285714)","(3.9, 4.3, 4.2969387755102035)","(31.0, 80.0, 61.25)","(101.0, 400.0, 398.3333333333333)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.94736842105263)","(3.6, 4.1, 3.913084112149533)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:24.568457,"(6.5, 8.0, 7.7043478260869565)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.295890410958904)","(31.0, 80.0, 61.25)","(101.0, 400.0, 390.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.94736842105263)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:26.254747,"(6.5, 8.0, 7.7043478260869565)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.295890410958904)","(31.0, 80.0, 61.25)","(101.0, 400.0, 390.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.94736842105263)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:27.957173,"(6.5, 8.0, 7.7043478260869565)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.295890410958904)","(31.0, 80.0, 61.25)","(101.0, 400.0, 390.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 68.94736842105263)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:29.756622,"(6.5, 8.0, 7.7043478260869565)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.295890410958904)","(31.0, 80.0, 61.25)","(101.0, 400.0, 398.3333333333333)","(4.0, 6.6, 6.2)","(51.0, 70.0, 54.0)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.6875)"
08-12-2022 13:19:31.634739,"(6.5, 8.0, 7.7875)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.296026490066225)","(31.0, 80.0, 61.25)","(101.0, 400.0, 390.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 61.42857142857143)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.696969696969695)"
08-12-2022 13:19:33.337577,"(6.5, 8.0, 7.46)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.288235294117647)","(31.0, 80.0, 61.25)","(101.0, 400.0, 398.3333333333333)","(4.0, 6.6, 6.2)","(51.0, 70.0, 57.77777777777778)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.444444444444443)"
08-12-2022 13:19:35.028188,"(6.5, 8.0, 7.46)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.288235294117647)","(31.0, 80.0, 61.25)","(101.0, 400.0, 390.0)","(4.0, 6.6, 6.2)","(51.0, 70.0, 60.14285714285714)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.628571428571428)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.444444444444443)"
08-12-2022 13:19:36.813019,"(6.5, 8.0, 7.46)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.288235294117647)","(31.0, 80.0, 61.25)","(101.0, 400.0, 398.3333333333333)","(4.0, 6.6, 6.2)","(51.0, 65.0, 55.72727272727273)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 7.8, 7.603738317757009)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.444444444444443)"
08-12-2022 13:19:38.584481,"(6.5, 8.0, 7.46)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.195833333333334)","(31.0, 80.0, 66.36363636363636)","(101.0, 400.0, 398.3333333333333)","(4.0, 6.6, 6.2)","(51.0, 65.0, 57.5625)","(3.6, 4.1, 3.923008849557522)","(101.0, 370.0, 310.0)","(5.5, 8.0, 7.603738317757009)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.444444444444443)"
08-12-2022 13:19:40.354298,"(6.5, 8.0, 7.46)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.2, 4.195833333333334)","(31.0, 80.0, 66.36363636363636)","(101.0, 400.0, 390.0)","(4.0, 6.6, 6.2)","(51.0, 65.0, 53.333333333333336)","(3.6, 4.1, 3.924561403508772)","(101.0, 370.0, 310.0)","(5.5, 8.0, 7.603738317757009)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.444444444444443)"
08-12-2022 13:19:42.238818,"(6.5, 8.0, 7.46)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.2, 4.209090909090909)","(31.0, 80.0, 66.36363636363636)","(101.0, 400.0, 399.09090909090907)","(4.0, 6.6, 6.2727272727272725)","(51.0, 65.0, 53.333333333333336)","(3.6, 4.1, 3.9198198198198195)","(101.0, 370.0, 280.0)","(5.5, 8.0, 7.603738317757009)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.444444444444443)"
08-12-2022 13:19:44.216206,"(6.5, 8.0, 7.466666666666667)","(21.0, 75.0, 72.14285714285714)","(3.9, 4.3, 4.233333333333333)","(31.0, 80.0, 61.25)","(101.0, 400.0, 378.0)","(4.0, 6.6, 6.2727272727272725)","(51.0, 65.0, 53.333333333333336)","(3.6, 4.1, 3.9198198198198195)","(101.0, 370.0, 280.0)","(5.5, 8.0, 7.603738317757009)","(101.0, 180.0, 128.57142857142858)","(16.0, 22.0, 21.642857142857142)"
08-12-2022 13:19:46.147057,"(6.5, 7.8, 7.466666666666667)","(21.0, 75.0, 70.0)","(3.9, 4.3, 4.22)","(31.0, 80.0, 61.25)","(101.0, 490.0, 393.3333333333333)","(4.0, 6.6, 6.2727272727272725)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 3.926086956521739)","(101.0, 370.0, 280.0)","(5.5, 8.0, 7.603738317757009)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.535714285714285)"
08-12-2022 13:19:48.635989,"(6.5, 7.8, 7.454545454545455)","(21.0, 75.0, 70.0)","(3.9, 4.3, 4.113043478260869)","(31.0, 80.0, 68.46153846153847)","(101.0, 480.0, 393.3333333333333)","(4.0, 6.6, 6.2727272727272725)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.066666666666666)","(101.0, 370.0, 280.0)","(5.5, 8.0, 7.657142857142857)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.535714285714285)"
08-12-2022 13:19:50.729713,"(6.5, 7.8, 7.454545454545455)","(26.0, 75.0, 71.0)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 68.46153846153847)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.2727272727272725)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.071428571428571)","(101.0, 370.0, 285.0)","(6.0, 8.0, 7.657142857142857)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.535714285714285)"
08-12-2022 13:19:52.588475,"(6.5, 7.8, 7.615384615384616)","(26.0, 75.0, 71.0)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 61.25)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.2727272727272725)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.071428571428571)","(101.0, 370.0, 306.6666666666667)","(6.0, 8.0, 7.657142857142857)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.535714285714285)"
08-12-2022 13:19:54.421653,"(6.5, 7.8, 7.615384615384616)","(26.0, 75.0, 71.0)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 61.25)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.375)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.071428571428571)","(101.0, 370.0, 355.0)","(6.0, 8.0, 7.557894736842106)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.535714285714285)"
08-12-2022 13:19:56.218853,"(6.5, 7.8, 7.615384615384616)","(26.0, 75.0, 70.28571428571428)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 66.36363636363636)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.375)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.069999999999999)","(101.0, 370.0, 313.3333333333333)","(6.0, 8.0, 7.514285714285714)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.535714285714285)"
08-12-2022 13:19:57.973500,"(6.5, 7.8, 7.615384615384616)","(26.0, 75.0, 64.64285714285714)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 66.36363636363636)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.375)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.069999999999999)","(101.0, 370.0, 313.3333333333333)","(6.0, 8.0, 7.514285714285714)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.90909090909091)"
08-12-2022 13:19:59.713854,"(6.5, 7.8, 7.615384615384616)","(26.0, 75.0, 65.63636363636363)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 66.36363636363636)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.375)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.083333333333333)","(101.0, 370.0, 285.0)","(6.0, 8.0, 7.408695652173913)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.90909090909091)"
08-12-2022 13:20:01.517575,"(6.5, 7.8, 7.615384615384616)","(26.0, 70.0, 64.28571428571429)","(3.9, 4.2, 4.115584415584415)","(31.0, 80.0, 66.36363636363636)","(101.0, 480.0, 393.3333333333333)","(4.4, 6.6, 6.375)","(51.0, 65.0, 59.44444444444444)","(3.6, 4.1, 4.083333333333333)","(101.0, 370.0, 313.3333333333333)","(6.0, 8.0, 7.587878787878788)","(101.0, 180.0, 128.57142857142858)","(16.0, 25.0, 22.90909090909091)"
08-12-2022 13:20:03.326690,"(6.5, 7.8, 7.555555555555555)","(26.0, 70.0, 62.0)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 66.36363636363636)","(101.0, 480.0, 376.0)","(4.4, 6.6, 6.375)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.083333333333333)","(101.0, 370.0, 290.0)","(6.0, 8.0, 7.342857142857143)","(101.0, 180.0, 128.33333333333334)","(16.0, 25.0, 22.73170731707317)"
08-12-2022 13:20:05.031872,"(6.5, 7.8, 7.555555555555555)","(26.0, 70.0, 62.0)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 66.36363636363636)","(101.0, 480.0, 395.0)","(4.4, 6.6, 6.375)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.083333333333333)","(101.0, 370.0, 285.0)","(6.0, 8.0, 7.342857142857143)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 22.88235294117647)"
08-12-2022 13:20:06.815844,"(6.5, 7.8, 7.555555555555555)","(26.0, 70.0, 62.0)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 66.36363636363636)","(101.0, 440.0, 364.2857142857143)","(4.4, 6.6, 6.375)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.069999999999999)","(101.0, 360.0, 285.0)","(6.0, 8.0, 7.342857142857143)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 23.235294117647058)"
08-12-2022 13:20:08.572723,"(6.5, 7.8, 7.555555555555555)","(26.0, 70.0, 62.0)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 66.36363636363636)","(101.0, 450.0, 395.0)","(4.4, 6.6, 6.375)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.069999999999999)","(101.0, 360.0, 260.0)","(6.0, 8.0, 7.342857142857143)","(101.0, 160.0, 150.0)","(16.0, 25.0, 23.235294117647058)"
08-12-2022 13:20:10.380043,"(6.5, 7.8, 7.555555555555555)","(26.0, 70.0, 59.09090909090909)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 66.36363636363636)","(101.0, 440.0, 376.6666666666667)","(4.4, 6.6, 6.42)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.069999999999999)","(101.0, 360.0, 260.0)","(6.0, 8.0, 7.3875)","(101.0, 160.0, 163.33333333333334)","(17.0, 25.0, 23.285714285714285)"
08-12-2022 13:20:12.076324,"(6.5, 7.8, 7.485714285714286)","(26.0, 70.0, 59.09090909090909)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 66.36363636363636)","(101.0, 430.0, 390.0)","(4.4, 6.6, 6.42)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.069999999999999)","(101.0, 360.0, 260.0)","(6.0, 7.8, 7.3875)","(101.0, 180.0, 150.0)","(17.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:13.858321,"(6.5, 7.8, 7.485714285714286)","(26.0, 70.0, 59.09090909090909)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 69.0909090909091)","(101.0, 470.0, 377.5)","(4.4, 6.6, 6.375)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.069999999999999)","(101.0, 360.0, 260.0)","(6.0, 7.8, 7.3428571428571425)","(101.0, 180.0, 150.0)","(17.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:15.561541,"(6.5, 7.8, 7.485714285714286)","(26.0, 70.0, 61.111111111111114)","(3.9, 4.2, 4.116666666666666)","(31.0, 80.0, 68.75)","(101.0, 460.0, 383.3333333333333)","(4.4, 6.6, 6.375)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.071428571428571)","(101.0, 360.0, 285.0)","(6.0, 7.8, 7.133333333333333)","(101.0, 180.0, 156.66666666666666)","(17.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:17.626250,"(6.5, 7.8, 7.466666666666667)","(26.0, 70.0, 61.111111111111114)","(3.9, 4.2, 4.133333333333333)","(31.0, 80.0, 82.22222222222223)","(101.0, 450.0, 380.0)","(4.4, 6.6, 6.526315789473684)","(51.0, 65.0, 61.42857142857143)","(3.6, 4.1, 4.025)","(101.0, 360.0, 260.0)","(6.0, 7.8, 7.228571428571429)","(101.0, 170.0, 141.42857142857142)","(17.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:19.567252,"(6.5, 7.8, 7.466666666666667)","(26.0, 70.0, 61.111111111111114)","(3.9, 4.2, 4.133333333333333)","(31.0, 100.0, 73.75)","(101.0, 440.0, 380.0)","(4.4, 7.0, 6.6625000000000005)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.025)","(101.0, 360.0, 260.0)","(6.0, 7.8, 7.036363636363636)","(101.0, 170.0, 133.33333333333334)","(17.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:21.448942,"(6.5, 7.8, 7.466666666666667)","(26.0, 70.0, 61.111111111111114)","(3.8, 4.2, 4.133333333333333)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.4, 7.0, 6.975)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.025)","(101.0, 360.0, 260.0)","(6.0, 7.2, 6.912)","(101.0, 160.0, 133.33333333333334)","(17.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:23.397621,"(6.5, 7.8, 7.466666666666667)","(26.0, 70.0, 61.111111111111114)","(3.8, 4.2, 4.133333333333333)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.84)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.025)","(101.0, 360.0, 285.0)","(6.0, 7.2, 6.844444444444444)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:25.222868,"(6.5, 7.8, 7.866666666666666)","(26.0, 70.0, 61.111111111111114)","(3.8, 4.2, 4.133333333333333)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.927272727272727)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.025)","(101.0, 360.0, 285.0)","(6.0, 7.0, 6.892307692307693)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 23.956521739130434)"
08-12-2022 13:20:26.973098,"(6.5, 8.0, 7.866666666666666)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.140909090909091)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.872727272727273)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.04375)","(101.0, 360.0, 285.0)","(6.0, 7.0, 6.7375)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 23.22222222222222)"
08-12-2022 13:20:28.738019,"(6.5, 8.0, 7.953846153846154)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.140909090909091)","(31.0, 100.0, 76.0)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.872727272727273)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.04375)","(101.0, 360.0, 285.0)","(6.0, 7.0, 6.7375)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 23.90909090909091)"
08-12-2022 13:20:30.564969,"(6.5, 8.0, 7.953846153846154)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.140909090909091)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.6, 7.2, 6.872727272727273)","(51.0, 65.0, 61.92307692307692)","(3.6, 4.1, 4.04375)","(101.0, 360.0, 260.0)","(6.0, 7.0, 6.7375)","(101.0, 160.0, 133.33333333333334)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:32.409760,"(6.5, 8.0, 7.953846153846154)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.162068965517241)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.872727272727273)","(41.0, 65.0, 60.55555555555556)","(3.6, 4.1, 4.028947368421052)","(101.0, 360.0, 260.0)","(6.0, 7.0, 6.79)","(101.0, 160.0, 136.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:34.234053,"(6.5, 8.0, 7.953846153846154)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.162068965517241)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.933333333333334)","(41.0, 65.0, 60.55555555555556)","(3.6, 4.1, 4.028947368421052)","(101.0, 360.0, 285.0)","(6.0, 7.0, 6.538461538461538)","(101.0, 160.0, 136.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:36.137570,"(6.5, 8.0, 7.871794871794871)","(26.0, 70.0, 62.0)","(3.8, 4.2, 4.164444444444444)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.85)","(41.0, 65.0, 62.142857142857146)","(3.6, 4.1, 4.0055555555555555)","(101.0, 360.0, 260.0)","(6.0, 6.8, 6.454545454545455)","(101.0, 160.0, 136.0)","(16.0, 25.0, 23.428571428571427)"
08-12-2022 13:20:38.031793,"(6.5, 8.0, 7.87)","(26.0, 70.0, 62.0)","(3.8, 4.3, 4.164444444444444)","(31.0, 100.0, 81.53846153846155)","(101.0, 440.0, 380.0)","(4.8, 7.2, 6.85)","(41.0, 65.0, 59.166666666666664)","(3.6, 4.1, 4.016666666666667)","(101.0, 360.0, 285.0)","(6.0, 6.8, 6.454545454545455)","(101.0, 160.0, 136.0)","(16.0, 25.0, 23.428571428571427)"
