,Samson Power,Lees Tiger,Bundy Prize,Cake Is Good,Repeat Dose,Antonios Pride
213,"[datetime.datetime(2022, 11, 28, 19, 43, 18, 119753), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 119753), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 119753), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 119753), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 119753), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 18, 119753), 6.5, 13.0]"
214,"[datetime.datetime(2022, 11, 28, 19, 43, 19, 218573), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 218573), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 218573), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 218573), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 218573), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 19, 218573), 6.5, 13.0]"
215,"[datetime.datetime(2022, 11, 28, 19, 43, 20, 315113), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 315113), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 315113), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 315113), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 315113), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 20, 315113), 6.5, 13.0]"
216,"[datetime.datetime(2022, 11, 28, 19, 43, 21, 412930), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 412930), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 412930), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 412930), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 412930), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 21, 412930), 6.5, 13.0]"
217,"[datetime.datetime(2022, 11, 28, 19, 43, 22, 514586), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 514586), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 514586), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 514586), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 514586), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 514586), 6.5, 13.0]"
218,"[datetime.datetime(2022, 11, 28, 19, 43, 23, 610701), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 23, 610701), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 23, 610701), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 23, 610701), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 23, 610701), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 23, 610701), 6.5, 13.0]"
219,"[datetime.datetime(2022, 11, 28, 19, 43, 24, 711644), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 711644), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 711644), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 711644), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 711644), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 711644), 6.5, 13.0]"
220,"[datetime.datetime(2022, 11, 28, 19, 43, 25, 807955), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 807955), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 807955), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 807955), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 807955), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 807955), 6.5, 13.0]"
221,"[datetime.datetime(2022, 11, 28, 19, 43, 26, 906349), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 906349), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 906349), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 906349), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 906349), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 906349), 6.5, 13.0]"
222,"[datetime.datetime(2022, 11, 28, 19, 43, 28, 6035), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 6035), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 6035), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 6035), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 6035), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 6035), 6.5, 13.0]"
223,"[datetime.datetime(2022, 11, 28, 19, 43, 29, 100661), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 100661), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 100661), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 100661), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 100661), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 100661), 6.5, 13.0]"
224,"[datetime.datetime(2022, 11, 28, 19, 43, 30, 202984), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 202984), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 202984), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 202984), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 202984), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 202984), 6.5, 13.0]"
225,"[datetime.datetime(2022, 11, 28, 19, 43, 31, 309848), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 309848), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 309848), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 309848), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 309848), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 309848), 6.5, 13.0]"
226,"[datetime.datetime(2022, 11, 28, 19, 43, 32, 414134), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 414134), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 414134), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 414134), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 414134), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 414134), 6.5, 13.0]"
227,"[datetime.datetime(2022, 11, 28, 19, 43, 33, 514621), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 514621), 1.85, 2.18]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 514621), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 514621), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 514621), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 33, 514621), 6.5, 13.0]"
228,"[datetime.datetime(2022, 11, 28, 19, 43, 34, 614119), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 614119), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 614119), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 614119), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 614119), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 614119), 6.5, 13.0]"
229,"[datetime.datetime(2022, 11, 28, 19, 43, 35, 716713), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 716713), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 716713), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 716713), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 716713), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 716713), 6.5, 13.0]"
230,"[datetime.datetime(2022, 11, 28, 19, 43, 36, 812579), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 812579), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 812579), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 812579), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 812579), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 812579), 6.5, 13.0]"
231,"[datetime.datetime(2022, 11, 28, 19, 43, 37, 910713), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 910713), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 910713), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 910713), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 910713), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 910713), 6.5, 13.0]"
232,"[datetime.datetime(2022, 11, 28, 19, 43, 39, 20922), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 20922), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 20922), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 20922), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 20922), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 20922), 6.5, 13.0]"
233,"[datetime.datetime(2022, 11, 28, 19, 43, 40, 121012), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 121012), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 121012), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 121012), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 121012), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 121012), 6.5, 13.0]"
234,"[datetime.datetime(2022, 11, 28, 19, 43, 41, 224035), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 224035), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 224035), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 224035), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 224035), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 224035), 6.5, 13.0]"
235,"[datetime.datetime(2022, 11, 28, 19, 43, 42, 319197), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 319197), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 319197), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 319197), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 319197), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 319197), 6.5, 13.0]"
236,"[datetime.datetime(2022, 11, 28, 19, 43, 43, 416897), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 416897), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 416897), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 416897), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 416897), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 43, 416897), 6.5, 13.0]"
237,"[datetime.datetime(2022, 11, 28, 19, 43, 44, 521674), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 521674), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 521674), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 521674), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 521674), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 521674), 6.5, 13.0]"
238,"[datetime.datetime(2022, 11, 28, 19, 43, 45, 620777), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 620777), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 620777), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 620777), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 620777), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 620777), 6.5, 13.0]"
239,"[datetime.datetime(2022, 11, 28, 19, 43, 46, 722665), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 722665), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 722665), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 722665), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 722665), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 722665), 6.5, 13.0]"
240,"[datetime.datetime(2022, 11, 28, 19, 43, 47, 823733), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 823733), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 823733), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 823733), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 823733), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 823733), 6.5, 13.0]"
241,"[datetime.datetime(2022, 11, 28, 19, 43, 48, 925206), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 925206), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 925206), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 925206), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 925206), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 925206), 6.5, 13.0]"
242,"[datetime.datetime(2022, 11, 28, 19, 43, 50, 51286), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 51286), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 51286), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 51286), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 51286), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 51286), 6.5, 13.0]"
243,"[datetime.datetime(2022, 11, 28, 19, 43, 51, 160721), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 160721), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 160721), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 160721), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 160721), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 160721), 6.5, 13.0]"
244,"[datetime.datetime(2022, 11, 28, 19, 43, 52, 263373), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 263373), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 263373), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 263373), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 263373), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 52, 263373), 6.5, 13.0]"
245,"[datetime.datetime(2022, 11, 28, 19, 43, 53, 369163), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 369163), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 369163), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 369163), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 369163), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 369163), 6.5, 13.0]"
246,"[datetime.datetime(2022, 11, 28, 19, 43, 54, 479674), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 479674), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 479674), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 479674), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 479674), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 479674), 6.5, 13.0]"
247,"[datetime.datetime(2022, 11, 28, 19, 43, 55, 589176), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 589176), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 589176), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 589176), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 589176), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 589176), 6.5, 13.0]"
248,"[datetime.datetime(2022, 11, 28, 19, 43, 56, 693813), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 693813), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 693813), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 693813), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 693813), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 693813), 6.5, 13.0]"
249,"[datetime.datetime(2022, 11, 28, 19, 43, 57, 800286), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 800286), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 800286), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 800286), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 800286), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 800286), 6.5, 13.0]"
250,"[datetime.datetime(2022, 11, 28, 19, 43, 58, 903593), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 903593), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 903593), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 903593), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 903593), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 903593), 6.5, 13.0]"
251,"[datetime.datetime(2022, 11, 28, 19, 44, 0, 4457), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 4457), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 4457), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 4457), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 4457), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 4457), 6.5, 13.0]"
252,"[datetime.datetime(2022, 11, 28, 19, 44, 1, 110810), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 110810), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 110810), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 110810), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 110810), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 110810), 6.5, 13.0]"
253,"[datetime.datetime(2022, 11, 28, 19, 44, 2, 211022), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 211022), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 211022), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 211022), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 211022), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 2, 211022), 6.5, 12.5]"
254,"[datetime.datetime(2022, 11, 28, 19, 44, 3, 313624), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 313624), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 313624), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 313624), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 313624), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 313624), 6.5, 12.5]"
255,"[datetime.datetime(2022, 11, 28, 19, 44, 4, 410504), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 410504), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 410504), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 410504), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 410504), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 410504), 6.5, 12.5]"
256,"[datetime.datetime(2022, 11, 28, 19, 44, 5, 509423), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 509423), 1.85, 2.42]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 509423), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 509423), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 509423), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 509423), 6.5, 12.5]"
257,"[datetime.datetime(2022, 11, 28, 19, 44, 6, 612000), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 612000), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 612000), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 612000), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 612000), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 612000), 6.5, 12.5]"
258,"[datetime.datetime(2022, 11, 28, 19, 44, 7, 711510), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 711510), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 711510), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 711510), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 711510), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 711510), 6.5, 12.5]"
259,"[datetime.datetime(2022, 11, 28, 19, 44, 8, 814508), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 814508), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 814508), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 814508), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 814508), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 814508), 6.5, 12.5]"
260,"[datetime.datetime(2022, 11, 28, 19, 44, 9, 915277), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 915277), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 915277), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 915277), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 915277), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 915277), 6.5, 12.5]"
261,"[datetime.datetime(2022, 11, 28, 19, 44, 11, 13086), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 11, 13086), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 44, 11, 13086), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 11, 13086), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 11, 13086), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 11, 13086), 6.5, 12.5]"
262,"[datetime.datetime(2022, 11, 28, 19, 44, 12, 113417), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 113417), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 113417), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 113417), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 113417), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 113417), 6.5, 12.5]"
263,"[datetime.datetime(2022, 11, 28, 19, 44, 13, 215099), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 215099), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 215099), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 215099), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 215099), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 215099), 6.5, 12.5]"
264,"[datetime.datetime(2022, 11, 28, 19, 44, 14, 337352), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 14, 337352), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 44, 14, 337352), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 14, 337352), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 14, 337352), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 14, 337352), 6.5, 12.5]"
265,"[datetime.datetime(2022, 11, 28, 19, 44, 15, 451459), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 15, 451459), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 44, 15, 451459), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 15, 451459), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 15, 451459), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 15, 451459), 6.5, 12.5]"
266,"[datetime.datetime(2022, 11, 28, 19, 44, 16, 558430), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 44, 16, 558430), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 44, 16, 558430), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 44, 16, 558430), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 44, 16, 558430), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 44, 16, 558430), 6.5, 12.5]"
