,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 09:58:47.174974,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.84, 2.042777777777778)"
07-01-2023 09:58:48.599647,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.84, 2.042777777777778)"
07-01-2023 09:58:50.109032,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.84, 2.042777777777778)"
07-01-2023 09:58:51.577515,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.84, 2.042777777777778)"
07-01-2023 09:58:53.105346,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.84, 2.042777777777778)"
07-01-2023 09:58:54.566129,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.84, 2.044375)"
07-01-2023 09:58:55.936894,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.8, 2.044375)"
07-01-2023 09:58:57.223113,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.8, 2.172)"
07-01-2023 09:58:58.660495,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.172)"
07-01-2023 09:59:00.038260,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.172)"
07-01-2023 09:59:01.418415,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.172)"
07-01-2023 09:59:02.799068,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.172)"
07-01-2023 09:59:04.237020,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:05.692605,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:07.104442,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:08.477035,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:09.751137,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:11.171695,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:12.583727,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:13.977774,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:15.434090,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:16.973498,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:18.744251,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:20.347390,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:21.852202,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:23.359521,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:24.953082,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:26.719327,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:28.382584,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:29.787948,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:31.277798,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:32.751424,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:34.240310,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:35.680242,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:37.120487,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:38.626747,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:40.090774,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:41.546216,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:42.901450,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:44.349431,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:45.795741,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:47.126941,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:48.495661,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:49.898338,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:51.403613,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:52.831598,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:54.239661,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:55.803555,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:57.343988,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 09:59:58.902702,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:00.560057,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:02.145841,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:03.431717,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:04.775850,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:06.088830,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:07.465018,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:08.822155,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:10.145450,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:11.479332,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:12.831430,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:14.203976,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:15.485499,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:16.703153,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:18.019828,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:19.373359,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:20.734661,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:22.115025,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
07-01-2023 10:00:23.388818,"(11.0, 55.0, 40.33333333333333)","(16.0, 55.0, 40.33333333333333)","(13.0, 26.0, 18.5)","(10.0, 55.0, 43.75)","(19.0, 230.0, 157.66666666666666)","(5.5, 8.6, 6.95)","(17.0, 230.0, 157.66666666666666)","(6.0, 9.6, 7.709090909090909)","(26.0, 230.0, 177.25)","(2.1, 2.78, 2.0411111111111113)"
