,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:21:00.545347,"(12.0, 19.5, 17.883333333333333)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 7.0, 6.144444444444445)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:21:01.861782,"(12.0, 19.5, 17.883333333333333)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 7.0, 5.085714285714285)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:21:03.300926,"(12.0, 19.5, 17.883333333333333)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.8, 6.290909090909091)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:21:04.856171,"(12.0, 19.5, 16.5)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.6, 6.066666666666666)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.3)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:06.393962,"(12.0, 19.5, 16.5)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.6, 5.933333333333334)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.2750000000000004)","(81.0, 210.0, 183.0)","(21.0, 85.0, 36.5)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:07.900042,"(12.0, 19.5, 16.5)","(101.0, 210.0, 184.28571428571428)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.275)","(4.6, 6.4, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.85, 3.2750000000000004)","(81.0, 210.0, 183.0)","(21.0, 80.0, 53.8)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:09.367462,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.9, 4.0)","(4.6, 6.2, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.85, 3.0833333333333335)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:10.719377,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.85, 3.066666666666667)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:12.079562,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.8, 3.066666666666667)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:13.387445,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.8, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:14.799379,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:16.272143,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.8)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:17.628909,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 6.0)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:19.006744,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 6.0)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:20.231786,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 6.0)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:21.701706,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.75)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:23.054606,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.75)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:24.429585,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.75)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:25.912637,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 6.085714285714285)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:27.387283,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 6.085714285714285)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.225)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:28.824475,"(12.0, 19.5, 16.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.76)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:30.307844,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.76)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:31.869787,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.76)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 75.0, 44.714285714285715)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:33.496569,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.76)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.643684210526316)","(81.0, 210.0, 183.0)","(21.0, 75.0, 34.0)","(4.2, 8.6, 7.76)"
10-01-2023 21:21:34.930927,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.37)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.09)","(81.0, 210.0, 183.0)","(21.0, 70.0, 40.42857142857143)","(4.2, 8.6, 7.828571428571429)"
10-01-2023 21:21:36.336971,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.0, 5.515384615384615)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 65.0, 40.42857142857143)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:37.674678,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.0, 5.515384615384615)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 65.0, 40.42857142857143)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:39.044450,"(12.0, 19.5, 14.26923076923077)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.0, 5.515384615384615)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 65.0, 40.42857142857143)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:40.378757,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.0, 5.515384615384615)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.09)","(81.0, 210.0, 183.0)","(21.0, 65.0, 36.25)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:41.792056,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 5.9, 5.7)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.09)","(81.0, 210.0, 183.0)","(21.0, 60.0, 41.8)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:43.086694,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 5.9, 5.875)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 55.0, 38.8)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:44.466841,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 5.9, 5.5600000000000005)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.643684210526316)","(81.0, 210.0, 183.0)","(21.0, 50.0, 38.8)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:46.131343,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.2, 5.666666666666667)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.42)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:47.762477,"(12.0, 19.5, 16.3125)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.0, 5.427272727272727)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.09)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:49.383260,"(12.0, 19.5, 16.357142857142858)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 6.0, 5.633333333333334)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.0633333333333335)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:50.977995,"(12.0, 18.5, 16.0)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.175)","(4.6, 5.9, 5.319999999999999)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.75, 3.112)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:52.566996,"(12.0, 18.0, 16.0)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.635714285714286)","(4.6, 6.2, 5.427272727272727)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.8, 3.1083333333333334)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:53.923390,"(12.0, 18.0, 16.0)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.635714285714286)","(4.6, 6.0, 5.933333333333334)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.95, 3.2866666666666666)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:55.431803,"(12.0, 18.0, 16.0)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.635714285714286)","(4.6, 6.0, 5.9222222222222225)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.4753846153846153)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:56.795584,"(12.0, 18.0, 16.375)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.635714285714286)","(4.6, 6.0, 5.3)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.1714285714285713)","(81.0, 210.0, 183.0)","(21.0, 50.0, 32.5)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:58.151610,"(12.0, 18.0, 14.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.25)","(4.6, 6.0, 5.875)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.2142857142857144)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:21:59.508536,"(12.0, 18.0, 14.5)","(101.0, 200.0, 177.14285714285714)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.8, 4.1000000000000005)","(4.6, 5.9, 5.875)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.95, 3.1083333333333334)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:22:01.057186,"(12.0, 17.5, 15.625)","(101.0, 200.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.9, 4.133333333333334)","(4.6, 5.9, 5.6818181818181825)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.95, 3.242857142857143)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.4, 7.828571428571429)"
10-01-2023 21:22:02.440367,"(12.0, 17.0, 15.25)","(101.0, 190.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.9, 4.325)","(4.6, 5.9, 5.43125)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.95, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:03.734005,"(12.0, 16.5, 15.25)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.9, 4.75)","(4.6, 6.0, 5.077419354838709)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:05.071174,"(12.0, 16.5, 15.25)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 4.9, 4.616666666666667)","(4.6, 6.0, 5.85)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:06.419081,"(12.0, 16.5, 14.0)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 5.9, 5.466666666666667)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:07.688196,"(12.0, 16.5, 14.0)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 5.8, 5.2)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:08.941496,"(12.0, 16.0, 13.954545454545455)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 5.9, 5.9714285714285715)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:10.239494,"(12.0, 16.5, 12.928571428571429)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 6.0, 5.9714285714285715)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:11.581063,"(12.0, 16.0, 14.875)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 6.0, 5.88)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:12.938872,"(12.0, 15.5, 14.5)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 6.0, 6.144)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 31.333333333333336)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:14.320143,"(12.0, 15.5, 14.5)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.616666666666667)","(4.6, 6.2, 6.0)","(101.0, 220.0, 153.33333333333334)","(2.9, 3.9, 3.164)","(81.0, 210.0, 183.0)","(21.0, 50.0, 36.0)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:15.767311,"(12.0, 15.5, 14.5)","(101.0, 180.0, 162.85714285714286)","(15.0, 29.0, 18.0)","(3.5, 5.0, 4.616666666666667)","(4.6, 6.2, 5.944827586206896)","(101.0, 220.0, 150.0)","(2.9, 3.9, 3.164)","(81.0, 210.0, 175.0)","(21.0, 50.0, 41.5)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:17.369691,"(12.0, 15.5, 14.5)","(101.0, 180.0, 162.85714285714286)","(15.0, 28.0, 17.666666666666668)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.4, 5.983333333333333)","(101.0, 210.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 200.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:18.729033,"(12.0, 15.5, 14.5)","(101.0, 180.0, 162.85714285714286)","(15.0, 27.0, 19.5)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.0, 5.951020408163266)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:20.118389,"(12.0, 15.5, 14.0)","(101.0, 180.0, 162.85714285714286)","(15.0, 26.0, 23.153846153846153)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.4, 5.453333333333333)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:21.531764,"(12.0, 15.5, 14.0)","(101.0, 180.0, 162.85714285714286)","(15.0, 25.0, 23.153846153846153)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.2, 4.933333333333334)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:23.053219,"(12.0, 16.0, 13.777777777777779)","(101.0, 180.0, 162.85714285714286)","(15.0, 25.0, 23.153846153846153)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.4, 6.251724137931035)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.2, 7.666666666666667)"
10-01-2023 21:22:24.517345,"(12.0, 16.0, 17.77777777777778)","(101.0, 180.0, 162.85714285714286)","(15.0, 25.0, 23.153846153846153)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.4, 4.9361702127659575)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.2, 7.625)"
10-01-2023 21:22:25.933636,"(12.0, 25.0, 17.77777777777778)","(101.0, 180.0, 162.85714285714286)","(15.0, 25.0, 23.153846153846153)","(3.5, 5.0, 4.266666666666667)","(4.6, 6.4, 5.76)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.164)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:27.322087,"(12.0, 23.0, 19.333333333333332)","(101.0, 180.0, 162.85714285714286)","(15.0, 25.0, 23.153846153846153)","(3.5, 5.0, 4.3)","(4.6, 6.0, 6.257954545454545)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.848148148148148)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:28.857828,"(12.0, 22.0, 17.714285714285715)","(101.0, 180.0, 113.33333333333334)","(15.0, 25.0, 20.4)","(3.5, 5.0, 4.3)","(4.6, 6.6, 6.257954545454545)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.848148148148148)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:30.219673,"(12.0, 21.0, 17.142857142857142)","(101.0, 180.0, 113.33333333333334)","(15.0, 25.0, 20.4)","(3.5, 5.0, 4.3)","(4.6, 6.6, 6.195348837209303)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.9, 3.631818181818182)","(81.0, 190.0, 167.0)","(21.0, 48.0, 41.5)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:31.603218,"(12.0, 20.0, 16.57142857142857)","(101.0, 180.0, 113.33333333333334)","(15.0, 25.0, 20.4)","(3.5, 5.0, 4.2125)","(4.6, 6.2, 6.105263157894737)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.95, 3.455)","(81.0, 190.0, 167.0)","(21.0, 48.0, 36.18181818181819)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:32.972903,"(12.0, 19.5, 17.0)","(101.0, 180.0, 113.33333333333334)","(15.0, 25.0, 18.0)","(3.5, 5.0, 4.409375)","(4.6, 6.6, 4.9411764705882355)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.95, 3.455)","(81.0, 190.0, 167.0)","(21.0, 48.0, 40.0)","(4.2, 8.0, 7.5636363636363635)"
10-01-2023 21:22:34.468612,"(12.0, 19.0, 14.8)","(101.0, 180.0, 113.33333333333334)","(15.0, 24.0, 18.25)","(3.5, 5.0, 4.2125)","(4.6, 6.6, 5.992307692307692)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.95, 3.4916666666666667)","(81.0, 190.0, 167.0)","(21.0, 46.0, 38.5)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:35.903177,"(12.0, 18.0, 14.4)","(101.0, 180.0, 113.33333333333334)","(15.0, 23.0, 18.6)","(3.5, 5.0, 4.30625)","(4.6, 6.0, 6.32)","(101.0, 200.0, 146.66666666666666)","(2.9, 3.95, 3.4545454545454546)","(81.0, 190.0, 167.0)","(21.0, 44.0, 34.0)","(4.2, 8.0, 7.625)"
10-01-2023 21:22:37.275686,"(12.0, 18.0, 13.466666666666667)","(101.0, 180.0, 113.33333333333334)","(15.0, 22.0, 17.75)","(3.5, 4.9, 4.1875)","(4.6, 6.4, 6.361290322580645)","(101.0, 200.0, 146.66666666666666)","(2.9, 4.0, 3.4545454545454546)","(81.0, 190.0, 167.0)","(21.0, 44.0, 34.0)","(4.2, 8.0, 7.5636363636363635)"
