,Mt View Dodger,Starters King,Cailahs Crew,Storm Raptor,Sazan Bale,Mighty Tuscany,Soda Jazzy,Stress Test
202,"[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 23, 986899), 3.0, 3.65]"
203,"[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 25, 154109), 3.0, 3.65]"
204,"[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 26, 326281), 3.0, 3.65]"
205,"[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 27, 541572), 3.0, 3.65]"
206,"[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 2.1, 3.35]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 28, 679504), 3.0, 3.65]"
207,"[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 29, 825501), 3.0, 3.65]"
208,"[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 30, 970819), 3.0, 3.65]"
209,"[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 32, 145557), 3.0, 3.65]"
210,"[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 33, 294412), 3.0, 3.65]"
211,"[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 34, 433513), 3.0, 3.65]"
212,"[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 35, 567171), 3.0, 3.65]"
213,"[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 36, 718180), 3.0, 3.65]"
214,"[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 37, 872340), 3.0, 3.65]"
215,"[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 39, 43685), 3.0, 3.65]"
216,"[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 40, 199326), 3.0, 3.65]"
217,"[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 41, 341331), 3.0, 3.65]"
218,"[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 483327), 3.0, 3.65]"
219,"[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 629817), 3.0, 3.65]"
220,"[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 800224), 3.0, 3.6]"
221,"[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 973570), 3.0, 3.55]"
222,"[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 47, 123810), 3.0, 3.55]"
223,"[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 265019), 3.0, 3.55]"
224,"[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 417194), 3.0, 3.55]"
225,"[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 615303), 3.0, 3.55]"
226,"[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 785045), 3.0, 3.55]"
227,"[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 991530), 3.0, 3.55]"
228,"[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 199258), 3.0, 3.55]"
229,"[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 376005), 3.0, 3.55]"
230,"[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 595208), 3.0, 3.55]"
231,"[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 770103), 3.0, 3.55]"
232,"[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 946132), 3.0, 3.55]"
233,"[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 143847), 3.0, 3.55]"
234,"[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 367925), 3.0, 3.55]"
235,"[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 539112), 3.0, 3.55]"
236,"[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 699307), 3.0, 3.55]"
237,"[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 4, 874071), 3.0, 3.55]"
238,"[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 48833), 3.0, 3.55]"
239,"[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 2.1, 3.4]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 211363), 3.0, 3.55]"
240,"[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 399031), 3.0, 3.55]"
241,"[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 2.1, 3.45]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 3.7, 6.8]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 582045), 3.0, 3.55]"
